user_id,registration_date,country,segment
25781,2024-02-20,ES,new
25782,2022-05-15,AR,new
25783,2023-01-04,AR,vip
25784,2022-04-09,CO,returning
25785,2023-12-28,CO,vip
25786,2022-02-15,AR,returning
25787,2022-09-26,ES,new
25788,2023-05-17,AR,vip
25789,2023-10-05,AR,vip
25790,2023-01-13,MX,returning
25791,2023-06-24,CO,new
25792,2023-01-24,MX,returning
25793,2022-04-23,US,returning
25794,2023-06-03,ES,new
25795,2022-12-01,ES,vip
25796,2024-02-17,CO,vip
25797,2023-01-16,CO,vip
25798,2023-06-18,ES,vip
25799,2023-10-15,MX,new
25800,2023-05-31,MX,new
25801,2024-03-28,ES,new
25802,2023-12-12,AR,new
25803,2022-04-25,MX,returning
25804,2023-07-28,US,new
25805,2023-07-11,ES,returning
25806,2023-11-15,MX,new
25807,2024-03-31,US,vip
25808,2023-05-22,CO,vip
25809,2022-12-06,MX,returning
25810,2022-02-22,ES,new
25811,2022-03-01,MX,returning
25812,2023-06-27,ES,new
25813,2023-07-01,MX,returning
25814,2024-01-31,ES,returning
25815,2022-12-28,ES,vip
25816,2023-06-29,CO,new
25817,2024-01-24,CO,returning
25818,2022-02-01,CO,vip
25819,2023-03-05,US,vip
25820,2023-03-19,US,returning
25821,2023-04-04,US,new
25822,2022-01-24,MX,returning
25823,2023-05-18,MX,new
25824,2023-01-01,US,returning
25825,2023-08-04,US,returning
25826,2024-02-15,MX,returning
25827,2022-12-23,AR,returning
25828,2023-10-30,AR,returning
25829,2023-04-23,AR,vip
25830,2022-09-11,AR,new
25831,2024-03-30,US,vip
25832,2023-04-21,ES,returning
25833,2024-04-07,CO,returning
25834,2023-02-07,ES,new
25835,2024-04-29,MX,vip
25836,2024-05-20,AR,vip
25837,2023-07-29,MX,vip
25838,2022-05-13,US,returning
25839,2024-04-13,ES,returning
25840,2023-08-26,AR,returning
25841,2022-02-23,AR,new
25842,2022-04-29,CO,vip
25843,2022-01-28,AR,vip
25844,2023-10-23,AR,returning
25845,2024-06-18,CO,new
25846,2023-05-13,AR,new
25847,2023-04-27,CO,vip
25848,2022-08-08,CO,returning
25849,2022-05-22,US,new
25850,2024-01-14,MX,new
25851,2024-04-19,US,new
25852,2022-11-10,US,new
25853,2023-02-13,ES,returning
25854,2022-05-03,US,vip
25855,2022-05-06,US,new
25856,2024-02-29,MX,vip
25857,2022-06-09,AR,returning
25858,2023-08-11,MX,vip
25859,2022-01-06,CO,returning
25860,2023-12-18,CO,vip
25861,2023-09-29,ES,returning
25862,2023-05-01,AR,new
25863,2023-09-01,US,new
25864,2022-10-31,CO,new
25865,2023-11-13,CO,vip
25866,2022-03-27,ES,returning
25867,2022-05-09,US,new
25868,2022-09-01,CO,new
25869,2022-12-02,ES,vip
25870,2023-02-10,MX,vip
25871,2022-01-02,US,new
25872,2024-04-15,US,vip
25873,2024-01-16,AR,vip
25874,2022-11-17,MX,returning
25875,2022-04-03,MX,vip
25876,2022-05-05,US,returning
25877,2023-06-29,MX,new
25878,2022-09-22,US,returning
25879,2023-06-08,AR,returning
25880,2022-04-29,AR,new
25881,2023-08-16,AR,new
25882,2022-12-21,ES,vip
25883,2022-02-11,CO,vip
25884,2024-06-05,MX,vip
25885,2022-02-21,ES,new
25886,2023-05-10,ES,returning
25887,2023-02-28,MX,new
25888,2023-07-29,ES,returning
25889,2023-07-01,CO,returning
25890,2022-05-19,AR,new
25891,2023-04-12,CO,returning
25892,2023-04-07,US,returning
25893,2022-05-12,MX,returning
25894,2024-02-21,AR,returning
25895,2022-08-06,AR,returning
25896,2023-01-10,MX,new
25897,2023-03-19,AR,new
25898,2023-05-06,AR,returning
25899,2023-10-23,US,new
25900,2023-07-27,MX,new
25901,2022-12-19,CO,returning
25902,2023-10-16,MX,vip
25903,2022-06-07,US,vip
25904,2023-09-01,US,vip
25905,2023-11-11,CO,vip
25906,2023-07-09,MX,returning
25907,2024-05-31,US,new
25908,2023-01-02,US,new
25909,2022-02-24,US,returning
25910,2022-10-14,ES,vip
25911,2024-02-28,CO,returning
25912,2024-06-05,AR,returning
25913,2023-10-30,AR,returning
25914,2023-05-12,US,new
25915,2023-03-31,MX,new
25916,2022-06-17,ES,vip
25917,2024-01-02,ES,returning
25918,2022-06-14,CO,returning
25919,2022-09-12,ES,new
25920,2023-04-18,US,returning
25921,2022-12-29,MX,new
25922,2022-12-26,ES,vip
25923,2023-07-27,CO,vip
25924,2022-12-08,ES,returning
25925,2022-12-19,MX,vip
25926,2022-01-28,US,new
25927,2024-02-07,ES,new
25928,2023-08-16,CO,new
25929,2022-04-26,ES,vip
25930,2024-04-30,CO,returning
25931,2023-07-23,CO,vip
25932,2023-02-23,ES,returning
25933,2022-03-03,MX,vip
25934,2024-04-04,ES,new
25935,2023-09-08,ES,new
25936,2022-04-29,US,new
25937,2023-03-17,CO,returning
25938,2024-04-18,ES,new
25939,2023-05-17,CO,returning
25940,2022-05-18,CO,new
25941,2023-10-15,AR,returning
25942,2022-01-16,ES,returning
25943,2023-01-11,ES,new
25944,2023-07-18,ES,returning
25945,2023-09-10,ES,vip
25946,2023-04-28,AR,vip
25947,2022-05-01,US,new
25948,2023-09-01,US,vip
25949,2023-06-27,MX,returning
25950,2024-01-30,ES,new
25951,2023-05-23,AR,vip
25952,2023-02-07,ES,returning
25953,2022-12-11,AR,new
25954,2023-08-14,AR,new
25955,2023-09-24,US,new
25956,2024-06-03,US,new
25957,2023-01-14,MX,new
25958,2022-03-26,US,vip
25959,2023-04-01,CO,returning
25960,2022-08-01,CO,new
25961,2023-11-27,ES,returning
25962,2022-02-18,ES,vip
25963,2022-08-22,US,new
25964,2024-02-25,AR,new
25965,2022-03-19,AR,vip
25966,2022-07-27,US,new
25967,2024-01-10,MX,returning
25968,2022-01-19,ES,new
25969,2023-03-16,AR,returning
25970,2023-08-05,AR,returning
25971,2024-03-19,ES,returning
25972,2023-05-18,CO,returning
25973,2023-02-10,AR,vip
25974,2022-08-19,AR,vip
25975,2022-07-26,CO,vip
25976,2024-01-03,AR,new
25977,2022-11-15,US,vip
25978,2022-01-06,AR,new
25979,2022-06-14,ES,vip
25980,2024-03-11,US,returning
25981,2023-08-28,MX,vip
25982,2023-02-03,AR,returning
25983,2023-10-15,ES,vip
25984,2024-03-24,MX,returning
25985,2022-09-17,ES,vip
25986,2023-06-01,CO,returning
25987,2023-03-29,US,new
25988,2022-09-07,US,new
25989,2022-04-04,CO,vip
25990,2023-08-03,US,returning
25991,2023-05-27,MX,returning
25992,2023-07-19,MX,returning
25993,2022-03-11,AR,vip
25994,2024-02-05,CO,vip
25995,2022-01-16,MX,new
25996,2022-11-10,CO,new
25997,2022-02-22,MX,returning
25998,2022-10-28,US,new
25999,2022-12-27,AR,new
26000,2024-05-01,US,new
26001,2022-08-08,ES,returning
26002,2022-06-29,AR,new
26003,2024-04-20,CO,returning
26004,2023-12-23,US,returning
26005,2022-11-02,MX,returning
26006,2022-02-23,AR,vip
26007,2022-08-14,US,new
26008,2022-09-29,MX,new
26009,2022-12-21,AR,new
26010,2023-01-31,CO,new
26011,2023-07-01,CO,new
26012,2023-12-31,CO,vip
26013,2022-08-08,MX,returning
26014,2022-04-22,CO,returning
26015,2023-11-24,ES,vip
26016,2023-07-28,MX,returning
26017,2023-11-08,ES,vip
26018,2023-08-06,ES,new
26019,2023-02-09,CO,new
26020,2023-12-21,US,new
26021,2024-04-26,MX,returning
26022,2024-01-30,MX,new
26023,2023-08-31,ES,new
26024,2023-03-10,AR,vip
26025,2024-05-25,ES,new
26026,2023-05-27,MX,vip
26027,2023-04-30,CO,vip
26028,2022-08-18,AR,returning
26029,2023-09-24,CO,returning
26030,2022-09-11,CO,new
26031,2023-03-11,AR,returning
26032,2023-01-01,AR,returning
26033,2023-10-01,AR,vip
26034,2022-08-06,US,vip
26035,2023-12-07,US,new
26036,2023-09-24,US,new
26037,2022-03-10,ES,vip
26038,2024-06-15,MX,vip
26039,2024-01-14,AR,vip
26040,2023-04-01,MX,new
26041,2022-08-19,CO,new
26042,2024-04-26,CO,new
26043,2022-09-17,ES,new
26044,2024-04-15,AR,vip
26045,2023-01-12,AR,returning
26046,2023-10-14,AR,vip
26047,2022-05-07,ES,vip
26048,2023-02-04,ES,new
26049,2022-10-03,MX,returning
26050,2024-05-31,ES,returning
26051,2023-09-09,US,new
26052,2023-01-27,AR,vip
26053,2024-03-29,MX,returning
26054,2023-10-26,ES,vip
26055,2023-06-18,MX,new
26056,2023-11-18,AR,vip
26057,2024-02-17,AR,returning
26058,2023-07-23,MX,new
26059,2022-03-11,MX,new
26060,2023-04-08,CO,new
26061,2024-03-29,ES,vip
26062,2022-03-11,US,new
26063,2024-06-10,AR,vip
26064,2023-05-15,AR,returning
26065,2023-08-09,AR,returning
26066,2022-02-21,MX,vip
26067,2022-12-29,CO,returning
26068,2022-03-01,MX,returning
26069,2023-10-17,CO,vip
26070,2023-04-26,CO,new
26071,2022-06-02,CO,new
26072,2022-07-13,MX,returning
26073,2023-02-26,MX,returning
26074,2022-05-04,ES,vip
26075,2024-01-01,MX,returning
26076,2022-03-17,AR,vip
26077,2024-04-18,MX,new
26078,2022-11-27,ES,vip
26079,2022-11-05,AR,returning
26080,2023-04-13,AR,new
26081,2023-04-11,MX,vip
26082,2023-06-06,US,new
26083,2022-02-05,MX,vip
26084,2024-03-30,ES,returning
26085,2022-08-09,ES,vip
26086,2023-07-16,US,new
26087,2024-03-18,US,returning
26088,2023-12-10,AR,returning
26089,2023-11-26,US,new
26090,2022-01-04,AR,new
26091,2023-08-31,MX,new
26092,2024-02-02,MX,returning
26093,2022-06-21,AR,vip
26094,2023-05-07,US,vip
26095,2022-05-26,MX,returning
26096,2022-02-06,AR,vip
26097,2023-05-09,MX,returning
26098,2023-08-06,AR,vip
26099,2022-06-28,ES,new
26100,2022-10-11,ES,new
26101,2023-10-13,CO,new
26102,2023-02-26,CO,new
26103,2022-01-09,CO,new
26104,2023-07-31,AR,new
26105,2023-06-25,MX,vip
26106,2023-07-07,CO,returning
26107,2022-10-03,US,new
26108,2023-08-07,ES,returning
26109,2022-04-04,MX,new
26110,2023-05-23,AR,new
26111,2023-08-08,MX,new
26112,2023-03-18,US,vip
26113,2022-01-27,AR,vip
26114,2022-09-26,MX,vip
26115,2023-03-27,CO,new
26116,2022-11-06,MX,vip
26117,2023-08-18,CO,new
26118,2023-02-06,US,new
26119,2022-02-27,US,returning
26120,2022-07-10,US,new
26121,2023-06-01,US,vip
26122,2022-10-04,US,vip
26123,2023-03-23,ES,new
26124,2024-03-23,MX,vip
26125,2023-05-01,AR,vip
26126,2023-01-21,ES,vip
26127,2023-06-19,CO,new
26128,2022-01-13,CO,returning
26129,2022-02-24,CO,returning
26130,2022-03-17,AR,new
26131,2023-04-09,ES,vip
26132,2023-05-04,AR,returning
26133,2022-08-19,US,vip
26134,2023-11-09,CO,returning
26135,2024-04-29,US,new
26136,2023-04-05,CO,returning
26137,2024-02-04,MX,returning
26138,2023-10-26,AR,returning
26139,2024-06-07,ES,vip
26140,2023-04-15,ES,new
26141,2022-09-26,MX,returning
26142,2022-12-25,AR,vip
26143,2024-02-23,AR,returning
26144,2022-07-21,US,returning
26145,2023-12-19,CO,vip
26146,2022-01-15,AR,returning
26147,2023-05-13,US,returning
26148,2022-08-09,US,vip
26149,2022-05-29,US,returning
26150,2022-09-27,CO,new
26151,2022-02-09,US,returning
26152,2023-12-27,ES,new
26153,2022-12-21,AR,returning
26154,2022-02-13,ES,new
26155,2023-01-29,ES,vip
26156,2022-07-21,CO,vip
26157,2022-05-17,US,returning
26158,2024-03-30,AR,returning
26159,2022-03-30,ES,vip
26160,2022-01-17,US,vip
26161,2023-07-07,CO,vip
26162,2023-08-04,MX,new
26163,2023-06-02,AR,new
26164,2022-01-20,AR,returning
26165,2023-05-12,MX,new
26166,2022-10-16,AR,new
26167,2023-01-29,ES,new
26168,2022-09-26,ES,vip
26169,2022-11-11,AR,new
26170,2022-01-09,MX,new
26171,2022-11-02,CO,vip
26172,2023-05-16,ES,returning
26173,2023-01-28,MX,new
26174,2023-09-22,MX,vip
26175,2022-03-18,MX,vip
26176,2023-06-14,MX,returning
26177,2023-08-03,CO,returning
26178,2023-01-19,US,vip
26179,2022-06-25,ES,new
26180,2023-01-28,MX,returning
26181,2023-04-17,AR,returning
26182,2022-12-15,US,returning
26183,2022-02-27,US,vip
26184,2023-03-09,AR,returning
26185,2023-07-07,AR,new
26186,2023-03-21,AR,new
26187,2024-04-28,US,returning
26188,2022-11-04,AR,new
26189,2023-12-23,CO,new
26190,2022-12-23,ES,returning
26191,2024-02-19,MX,new
26192,2024-03-23,AR,returning
26193,2022-07-15,AR,new
26194,2023-06-27,AR,new
26195,2022-09-18,MX,new
26196,2024-01-19,US,returning
26197,2022-02-04,AR,new
26198,2023-01-22,CO,new
26199,2023-04-10,CO,new
26200,2022-04-20,US,vip
26201,2023-06-10,ES,new
26202,2023-09-17,CO,new
26203,2022-01-01,MX,new
26204,2022-12-09,CO,returning
26205,2023-12-04,US,new
26206,2022-03-08,AR,new
26207,2022-11-12,US,vip
26208,2022-07-22,ES,returning
26209,2022-10-13,CO,vip
26210,2023-10-28,US,new
26211,2022-05-30,CO,returning
26212,2023-01-09,US,new
26213,2024-01-23,ES,vip
26214,2022-07-10,ES,vip
26215,2023-12-15,MX,vip
26216,2024-02-25,CO,vip
26217,2022-04-28,ES,new
26218,2024-03-21,CO,new
26219,2024-02-14,ES,returning
26220,2023-02-09,CO,new
26221,2022-12-18,CO,new
26222,2023-12-03,ES,returning
26223,2024-01-13,ES,returning
26224,2022-09-08,MX,returning
26225,2022-06-03,MX,returning
26226,2023-07-20,MX,returning
26227,2023-11-26,ES,new
26228,2022-06-08,ES,returning
26229,2023-02-21,MX,vip
26230,2023-09-08,US,new
26231,2024-03-15,MX,returning
26232,2024-03-29,AR,new
26233,2024-03-10,ES,returning
26234,2022-06-12,MX,vip
26235,2022-04-11,MX,vip
26236,2024-02-09,AR,new
26237,2023-10-20,MX,returning
26238,2023-01-17,US,returning
26239,2024-02-11,US,vip
26240,2023-11-24,US,vip
26241,2023-12-07,US,vip
26242,2024-05-28,ES,new
26243,2022-03-07,AR,new
26244,2022-05-21,AR,returning
26245,2022-03-21,ES,new
26246,2022-06-01,MX,returning
26247,2022-11-17,ES,new
26248,2023-01-03,AR,returning
26249,2022-07-09,AR,new
26250,2022-03-27,US,vip
26251,2023-05-26,US,new
26252,2023-01-08,CO,vip
26253,2023-07-11,MX,returning
26254,2022-01-17,AR,new
26255,2023-01-22,ES,returning
26256,2023-07-30,ES,returning
26257,2022-07-19,MX,new
26258,2022-08-02,MX,returning
26259,2022-05-05,ES,vip
26260,2024-02-05,ES,vip
26261,2023-07-11,US,new
26262,2022-01-28,ES,new
26263,2024-01-16,US,new
26264,2022-09-24,MX,vip
26265,2022-12-21,AR,vip
26266,2022-06-14,AR,new
26267,2023-11-26,AR,new
26268,2024-06-10,MX,new
26269,2022-05-06,CO,vip
26270,2022-04-11,AR,returning
26271,2023-11-26,ES,new
26272,2023-10-27,CO,returning
26273,2022-04-14,CO,vip
26274,2022-04-09,MX,new
26275,2023-12-08,US,vip
26276,2023-09-29,AR,new
26277,2023-08-14,US,new
26278,2022-07-09,ES,returning
26279,2023-08-02,MX,new
26280,2023-02-20,US,vip
26281,2022-11-01,CO,returning
26282,2022-10-03,ES,vip
26283,2023-05-03,ES,new
26284,2023-10-25,US,vip
26285,2024-05-29,US,returning
26286,2022-07-17,US,new
26287,2023-02-02,CO,new
26288,2023-01-28,CO,vip
26289,2023-11-25,ES,new
26290,2023-10-01,US,returning
26291,2023-05-12,US,returning
26292,2023-12-04,ES,returning
26293,2023-05-30,AR,new
26294,2023-08-15,ES,new
26295,2024-06-17,ES,vip
26296,2023-08-27,ES,vip
26297,2022-08-10,CO,vip
26298,2023-08-24,MX,returning
26299,2022-06-29,CO,new
26300,2024-06-16,AR,returning
26301,2022-01-15,ES,returning
26302,2023-07-11,ES,vip
26303,2024-03-12,CO,returning
26304,2022-10-11,ES,returning
26305,2023-05-30,MX,returning
26306,2023-04-23,ES,returning
26307,2024-04-02,ES,returning
26308,2023-09-05,AR,returning
26309,2022-02-23,AR,new
26310,2022-07-09,AR,new
26311,2023-12-29,US,returning
26312,2023-12-28,CO,returning
26313,2022-05-14,AR,new
26314,2024-02-28,MX,returning
26315,2024-03-02,US,returning
26316,2023-12-10,ES,new
26317,2022-04-01,ES,returning
26318,2022-02-20,MX,new
26319,2022-04-27,US,new
26320,2022-07-06,AR,new
26321,2022-01-22,AR,vip
26322,2022-06-16,AR,returning
26323,2022-06-13,MX,returning
26324,2023-09-16,AR,vip
26325,2022-10-04,ES,vip
26326,2022-01-10,ES,new
26327,2023-10-05,AR,vip
26328,2024-03-25,AR,returning
26329,2023-03-07,MX,returning
26330,2023-03-08,MX,returning
26331,2024-01-20,AR,vip
26332,2022-09-21,US,returning
26333,2022-02-04,ES,vip
26334,2022-06-15,AR,returning
26335,2023-04-28,US,new
26336,2022-05-27,MX,returning
26337,2022-08-18,CO,vip
26338,2023-07-22,ES,returning
26339,2023-05-04,US,vip
26340,2022-09-06,AR,new
26341,2023-07-01,MX,vip
26342,2023-06-16,MX,vip
26343,2024-05-12,US,new
26344,2024-03-19,AR,new
26345,2022-12-14,CO,new
26346,2023-04-08,ES,vip
26347,2022-10-07,US,new
26348,2024-04-04,ES,returning
26349,2022-02-02,ES,vip
26350,2022-09-11,MX,new
26351,2023-06-15,US,returning
26352,2022-08-11,US,returning
26353,2023-12-02,AR,returning
26354,2022-01-16,CO,returning
26355,2022-10-29,CO,vip
26356,2023-08-29,US,new
26357,2024-03-24,US,vip
26358,2022-09-15,US,returning
26359,2024-02-02,ES,vip
26360,2022-04-24,ES,vip
26361,2022-07-07,ES,vip
26362,2024-04-13,CO,returning
26363,2023-04-05,ES,new
26364,2024-01-28,AR,returning
26365,2024-05-01,MX,vip
26366,2024-05-24,MX,returning
26367,2023-04-08,ES,vip
26368,2023-12-12,US,returning
26369,2023-10-20,US,vip
26370,2022-01-17,AR,vip
26371,2022-10-26,US,returning
26372,2022-08-29,US,returning
26373,2023-05-03,CO,returning
26374,2022-09-02,CO,returning
26375,2024-01-25,ES,returning
26376,2023-08-23,MX,new
26377,2024-01-08,CO,vip
26378,2023-03-10,CO,vip
26379,2022-06-17,US,new
26380,2022-08-22,US,new
26381,2023-01-06,MX,new
26382,2022-01-22,US,vip
26383,2023-03-09,US,returning
26384,2024-05-26,CO,returning
26385,2024-04-28,CO,returning
26386,2023-12-10,AR,new
26387,2022-09-09,US,vip
26388,2023-10-20,US,new
26389,2022-04-10,US,returning
26390,2022-10-29,AR,returning
26391,2024-01-10,US,new
26392,2022-07-11,AR,new
26393,2023-11-05,AR,new
26394,2022-11-24,AR,vip
26395,2023-10-07,ES,new
26396,2023-08-24,MX,vip
26397,2024-05-10,CO,new
26398,2023-08-09,MX,new
26399,2023-05-15,AR,vip
26400,2024-04-03,ES,returning
26401,2024-06-08,ES,vip
26402,2022-11-27,CO,returning
26403,2024-04-14,CO,returning
26404,2023-09-20,MX,new
26405,2023-06-05,ES,returning
26406,2022-01-19,CO,new
26407,2022-11-30,AR,vip
26408,2022-03-03,AR,new
26409,2022-02-17,MX,returning
26410,2023-08-02,ES,vip
26411,2022-02-27,US,returning
26412,2022-07-02,CO,vip
26413,2023-11-09,AR,vip
26414,2024-06-07,CO,new
26415,2023-06-05,MX,new
26416,2022-02-07,ES,vip
26417,2023-04-06,US,new
26418,2023-04-24,CO,new
26419,2023-01-30,US,vip
26420,2022-05-03,ES,new
26421,2022-05-07,AR,returning
26422,2022-05-16,US,vip
26423,2023-10-01,ES,vip
26424,2022-08-20,ES,vip
26425,2022-03-03,US,vip
26426,2023-12-11,CO,vip
26427,2022-06-16,ES,vip
26428,2024-03-17,US,vip
26429,2024-01-17,AR,returning
26430,2024-01-01,CO,vip
26431,2023-08-24,US,vip
26432,2022-11-23,ES,vip
26433,2022-05-14,ES,returning
26434,2022-02-19,CO,vip
26435,2023-04-10,CO,returning
26436,2023-09-05,US,new
26437,2023-04-15,US,returning
26438,2022-11-03,MX,new
26439,2024-02-26,ES,new
26440,2022-02-09,CO,vip
26441,2022-03-02,US,new
26442,2024-01-25,US,new
26443,2022-08-18,US,returning
26444,2023-06-25,MX,vip
26445,2022-05-30,ES,new
26446,2023-07-12,ES,vip
26447,2022-06-16,CO,new
26448,2024-06-15,CO,vip
26449,2024-04-18,CO,new
26450,2024-03-14,MX,vip
26451,2022-05-25,ES,returning
26452,2023-02-03,ES,vip
26453,2023-05-14,ES,new
26454,2022-03-26,CO,vip
26455,2024-04-05,AR,vip
26456,2022-04-15,ES,vip
26457,2022-01-27,CO,returning
26458,2022-01-05,CO,vip
26459,2022-03-16,CO,returning
26460,2023-01-04,MX,new
26461,2024-06-03,AR,returning
26462,2023-01-11,ES,vip
26463,2023-10-18,MX,returning
26464,2024-03-30,ES,vip
26465,2023-10-17,AR,returning
26466,2022-11-08,AR,new
26467,2022-07-16,MX,vip
26468,2024-06-17,CO,vip
26469,2023-12-27,US,vip
26470,2023-05-23,US,returning
26471,2022-03-26,CO,vip
26472,2024-03-23,ES,vip
26473,2022-03-09,AR,returning
26474,2022-09-23,CO,vip
26475,2024-03-14,CO,returning
26476,2023-07-26,ES,returning
26477,2022-04-01,CO,returning
26478,2023-11-13,MX,vip
26479,2024-02-08,CO,returning
26480,2023-09-01,CO,returning
26481,2023-07-04,ES,vip
26482,2022-07-31,US,new
26483,2022-12-04,AR,vip
26484,2023-03-14,AR,vip
26485,2022-01-18,ES,returning
26486,2022-02-08,AR,vip
26487,2023-10-18,US,returning
26488,2023-05-27,US,new
26489,2024-02-24,US,returning
26490,2023-12-15,AR,new
26491,2022-10-29,MX,vip
26492,2024-01-06,CO,vip
26493,2023-07-25,CO,new
26494,2024-04-14,ES,returning
26495,2023-04-24,ES,vip
26496,2023-06-28,CO,returning
26497,2022-02-21,US,new
26498,2023-11-10,CO,returning
26499,2023-08-26,AR,new
26500,2023-07-13,US,returning
26501,2023-02-17,ES,returning
26502,2024-02-08,ES,returning
26503,2022-02-05,US,new
26504,2023-05-24,AR,vip
26505,2022-04-25,ES,returning
26506,2024-02-09,AR,vip
26507,2022-01-11,AR,new
26508,2024-04-28,MX,vip
26509,2023-11-25,US,vip
26510,2022-12-04,CO,returning
26511,2022-08-21,AR,vip
26512,2022-04-11,US,vip
26513,2023-10-29,MX,returning
26514,2023-08-20,ES,new
26515,2024-06-11,CO,vip
26516,2022-01-27,MX,new
26517,2022-07-31,ES,vip
26518,2022-04-18,AR,vip
26519,2022-09-06,MX,new
26520,2023-09-11,CO,returning
26521,2024-05-16,MX,returning
26522,2022-01-19,US,new
26523,2022-09-27,AR,returning
26524,2023-05-22,AR,vip
26525,2023-12-23,ES,returning
26526,2024-02-10,MX,new
26527,2022-03-12,CO,new
26528,2022-04-06,US,returning
26529,2022-11-05,US,new
26530,2023-11-18,CO,vip
26531,2023-01-26,CO,returning
26532,2022-10-05,ES,new
26533,2023-07-08,CO,vip
26534,2023-09-29,AR,new
26535,2024-05-17,AR,returning
26536,2023-12-23,ES,new
26537,2022-06-17,US,vip
26538,2022-05-19,CO,vip
26539,2024-04-15,US,vip
26540,2023-04-03,US,new
26541,2022-12-04,US,vip
26542,2022-01-31,US,vip
26543,2023-11-04,AR,vip
26544,2022-07-12,CO,returning
26545,2022-09-06,ES,new
26546,2023-01-20,US,returning
26547,2024-01-07,US,returning
26548,2023-05-21,US,returning
26549,2024-03-01,AR,new
26550,2023-02-20,AR,vip
26551,2022-09-04,AR,new
26552,2022-07-01,MX,vip
26553,2022-05-04,MX,returning
26554,2023-10-06,MX,new
26555,2023-04-10,AR,returning
26556,2022-05-22,MX,returning
26557,2022-09-22,ES,new
26558,2023-02-22,CO,returning
26559,2022-04-09,ES,new
26560,2023-11-18,ES,vip
26561,2023-02-03,AR,vip
26562,2022-10-21,US,returning
26563,2024-03-01,US,returning
26564,2022-01-14,US,vip
26565,2022-09-11,AR,new
26566,2022-05-20,CO,new
26567,2022-06-02,AR,returning
26568,2022-08-04,CO,returning
26569,2022-04-10,AR,returning
26570,2023-03-16,MX,returning
26571,2022-07-27,CO,new
26572,2023-08-22,AR,vip
26573,2022-03-25,ES,new
26574,2022-07-26,AR,vip
26575,2022-01-30,MX,new
26576,2023-12-17,AR,new
26577,2024-05-05,ES,vip
26578,2023-05-27,AR,new
26579,2024-01-07,CO,vip
26580,2022-03-11,MX,vip
26581,2022-04-28,ES,returning
26582,2024-04-11,US,new
26583,2022-04-21,MX,vip
26584,2022-12-02,MX,new
26585,2022-02-12,AR,returning
26586,2024-05-09,MX,returning
26587,2022-11-23,AR,new
26588,2022-04-03,ES,new
26589,2022-01-20,CO,vip
26590,2022-11-06,MX,returning
26591,2023-12-27,CO,vip
26592,2023-08-23,ES,new
26593,2022-10-24,US,vip
26594,2023-11-19,CO,vip
26595,2022-03-27,MX,returning
26596,2022-08-13,MX,vip
26597,2022-04-13,MX,new
26598,2023-10-07,US,returning
26599,2023-10-16,CO,new
26600,2024-01-06,MX,new
26601,2023-03-21,MX,new
26602,2022-06-14,ES,new
26603,2023-07-30,MX,vip
26604,2023-03-06,CO,returning
26605,2023-09-06,CO,vip
26606,2022-05-12,CO,new
26607,2022-11-05,MX,returning
26608,2023-06-04,MX,returning
26609,2024-03-16,CO,returning
26610,2023-07-31,AR,returning
26611,2023-12-17,US,returning
26612,2024-06-02,US,vip
26613,2022-10-04,ES,vip
26614,2023-08-23,AR,returning
26615,2023-03-15,CO,returning
26616,2023-04-10,ES,new
26617,2022-02-21,CO,vip
26618,2022-02-03,US,vip
26619,2022-04-05,CO,returning
26620,2023-04-08,CO,new
26621,2022-06-04,ES,new
26622,2022-09-04,MX,vip
26623,2022-10-18,ES,new
26624,2022-09-10,MX,new
26625,2023-09-02,ES,vip
26626,2022-02-26,MX,returning
26627,2024-03-28,MX,vip
26628,2024-04-30,CO,new
26629,2023-07-26,ES,vip
26630,2023-06-07,CO,vip
26631,2022-06-01,CO,new
26632,2023-08-30,CO,new
26633,2022-01-20,MX,returning
26634,2023-01-14,AR,vip
26635,2023-02-16,ES,returning
26636,2022-06-18,CO,returning
26637,2024-01-30,US,vip
26638,2023-11-08,US,vip
26639,2023-08-29,ES,returning
26640,2022-04-22,ES,returning
26641,2023-11-22,MX,vip
26642,2022-11-18,ES,vip
26643,2024-03-11,MX,returning
26644,2023-05-29,MX,new
26645,2024-04-13,MX,vip
26646,2023-11-09,AR,vip
26647,2022-07-18,AR,new
26648,2023-06-03,MX,vip
26649,2022-08-07,MX,vip
26650,2022-04-08,MX,returning
26651,2024-05-28,AR,new
26652,2022-06-30,ES,vip
26653,2022-01-29,US,returning
26654,2022-01-17,MX,vip
26655,2022-04-26,ES,returning
26656,2022-07-18,US,vip
26657,2022-04-26,ES,returning
26658,2022-03-16,ES,vip
26659,2022-11-26,CO,returning
26660,2024-03-23,AR,vip
26661,2023-04-27,MX,returning
26662,2023-10-09,ES,new
26663,2022-06-08,ES,vip
26664,2023-01-23,MX,new
26665,2022-05-15,AR,returning
26666,2023-03-12,US,returning
26667,2023-09-26,ES,vip
26668,2023-08-15,MX,returning
26669,2022-01-28,AR,returning
26670,2024-02-11,MX,returning
26671,2022-12-03,AR,vip
26672,2022-06-24,MX,returning
26673,2022-08-21,US,returning
26674,2022-12-25,AR,returning
26675,2022-03-04,US,returning
26676,2023-02-11,ES,vip
26677,2023-07-13,MX,new
26678,2023-01-26,AR,returning
26679,2022-11-29,CO,new
26680,2022-02-03,AR,returning
26681,2024-04-20,CO,returning
26682,2022-04-07,CO,vip
26683,2023-10-27,ES,new
26684,2023-05-25,US,vip
