transaction_id,user_id,product_id,quantity
32046,48776,2011,2
20354,31489,1857,1
22793,16474,888,1
32211,13853,1615,1
860,18374,1266,2
17205,14584,269,1
21235,38235,2532,3
23047,49784,2183,2
32164,37031,1004,4
4475,17134,3893,3
17860,10409,4983,4
23498,21619,4705,2
34530,16205,2061,3
12585,9517,4872,2
31195,44121,2166,1
34333,36944,1029,1
26121,31885,3517,1
25465,19476,2227,4
6587,24631,1777,2
16594,11892,2709,1
29097,43182,2472,2
494,18578,4763,1
5302,5946,1032,2
11809,11680,4237,4
35645,16029,1277,3
37430,35946,1389,4
20019,41591,4420,4
6076,17868,1184,1
18539,49033,4304,4
11807,31523,3264,4
1031,30460,3853,1
12986,2096,1912,3
19672,144,3760,1
11081,10380,1609,4
15743,32124,3475,3
37679,7493,1397,1
19925,22249,3363,2
25714,10919,4112,3
22485,47533,1754,1
37448,356,3499,3
36107,47483,1007,3
6374,5107,2159,1
38434,7920,549,3
19638,40063,366,4
14031,16524,3145,3
10669,18493,4391,4
36771,29506,903,3
19264,37880,1048,3
29773,2946,4665,2
17639,34548,2614,1
33121,21904,2529,3
2288,32707,1656,2
31570,25981,771,3
787,49871,570,4
12510,37126,3500,2
9493,28588,986,3
188,39201,1685,4
7939,5102,4406,2
38416,24532,457,2
3939,34851,3052,2
35774,35566,1029,1
24891,5665,3205,3
28303,42425,3679,1
10624,34358,849,3
37122,35693,60,3
24437,2726,3859,2
32548,11359,3948,2
39944,33083,955,2
18012,44790,3965,3
18704,22930,1442,4
26881,8516,4134,1
3706,35209,412,3
851,46288,2489,1
9597,34543,2210,1
14029,6915,1381,4
536,25992,4826,3
39143,42371,2401,1
22086,49819,1722,2
17255,7500,1583,2
36138,22051,3395,2
26351,32698,3573,2
16327,23744,735,2
39193,17468,214,2
7543,45558,1030,2
25399,10589,3818,4
31214,33470,2196,2
7837,2255,4928,2
26616,20083,2462,1
16829,26146,1922,1
16389,48871,1457,1
9176,31187,2714,3
34786,18741,1484,2
9359,40345,38,2
32046,15465,3928,4
21346,14541,2417,1
7082,9828,3310,1
37400,40024,4955,2
16767,32894,1018,2
20191,21194,49,2
35494,37748,1343,2
6573,29649,4159,1
30702,13376,1349,4
32122,21735,4952,2
21237,8466,3774,3
19254,21765,2155,4
34262,23329,1226,2
15220,49416,4188,3
30801,15121,4551,1
28069,28001,4699,4
1349,23895,4802,2
27121,44004,141,2
23644,34511,2699,1
27958,15642,133,2
18771,39292,3379,4
6819,48672,897,1
2142,28780,3637,1
5709,16918,3677,4
6256,4218,1039,1
32284,1164,3401,4
33455,31778,1589,3
16976,34764,466,2
9867,15397,2958,4
38984,3709,3229,2
30976,2118,3762,1
20627,19107,2094,2
209,32934,3052,1
35757,39195,199,3
20485,20115,1924,2
11172,19424,2224,3
19838,10502,3708,1
32216,48443,1587,1
25896,39120,2117,4
33157,6149,4056,3
15682,4264,2217,4
27903,47755,618,4
38385,25299,4402,3
29964,34070,33,4
6013,23364,2776,2
15250,34683,564,4
10147,10332,715,2
31082,33366,4027,3
16850,28751,23,1
29405,4266,3832,3
6673,28347,329,1
39102,34318,2719,1
30424,18723,2655,1
23567,49592,2252,4
29548,15122,4382,2
5192,16541,3144,4
12116,32072,2465,1
37606,6210,204,1
9022,28518,857,1
7468,2953,873,2
25849,8447,3373,1
925,22698,2450,3
1713,9778,1229,1
11913,41049,4433,4
191,24554,759,1
24074,4129,4468,2
35057,998,1813,3
24569,10992,4162,2
33715,16265,2685,1
35370,16617,495,2
35532,47300,1176,1
26568,7537,3931,1
26479,1081,1624,3
1307,7503,1949,1
7490,48150,1472,3
16580,14932,3718,2
36103,21070,4211,3
37653,35836,2652,3
12843,34521,3784,1
35146,4709,4565,1
8497,41711,4471,2
26263,2062,2415,4
20089,27528,1683,1
32830,49621,321,3
14544,4986,1592,4
34672,49860,3789,1
10340,8914,3400,2
36245,23452,1699,4
1294,7715,3206,2
22653,16800,794,1
31621,24956,1187,4
15634,17934,2473,2
18518,32036,2131,3
17719,26752,2774,1
31618,11156,1486,2
7798,4714,4811,3
14874,42143,4953,2
20556,17067,4660,4
24574,16684,2521,3
22928,25487,2068,3
16841,11968,3645,4
3472,11558,4888,4
12560,28944,2763,4
12943,24007,1350,3
29217,19294,4226,1
36236,38272,983,3
37681,4910,2440,4
9029,961,3594,1
23564,6330,4271,2
16238,39566,72,1
566,432,4103,2
24465,6816,1677,4
37076,32625,1088,1
39398,26410,4469,4
7283,5874,3378,3
2527,23577,4420,4
15671,21188,2808,1
3908,49128,1711,1
24159,39197,4357,4
19649,37576,1177,1
391,6350,3460,1
18276,18500,2290,3
6422,22593,3351,3
802,28115,66,3
16443,32352,3487,2
10127,17951,1370,4
18305,3808,2264,1
27118,35438,4124,4
14199,21811,3077,1
36418,48726,2231,1
14150,37467,2536,3
22431,30840,466,3
2330,49186,2209,2
16394,1470,2084,1
38245,18570,2528,2
16107,44081,4615,3
36245,23271,3332,2
23831,47707,4640,4
25575,4372,4754,3
25538,22099,1397,1
27193,45992,419,4
21111,8939,3581,4
2096,29187,906,4
32295,17119,1648,4
6136,32906,2488,2
35133,7123,3993,1
11761,13233,3146,3
22899,1642,4255,1
14038,37369,2106,4
20999,29706,955,3
19009,24613,3500,3
9475,24867,3091,1
14022,1520,2570,1
37278,25725,3205,1
5999,29471,3816,1
5124,8869,4312,4
18430,38897,827,2
34059,2557,2259,1
34415,49845,1117,2
28572,28975,923,2
6207,38127,2732,1
37131,37092,1459,1
31665,3705,2997,2
32010,19149,4057,3
15754,16484,3099,3
14378,2599,2425,3
511,965,3507,4
22422,25796,3156,1
28483,9205,1130,2
18702,43102,2808,3
39200,28402,249,4
37087,23122,4464,2
31745,43328,2324,1
31593,10995,3295,3
34747,36460,612,4
13922,42048,3699,4
24733,1646,2405,3
37534,45722,1977,1
3413,18582,4577,1
16748,30008,18,2
27146,40989,739,3
7223,9439,4932,4
7339,40652,751,4
15089,42310,1227,3
27614,12783,2447,4
8190,30164,3299,4
38317,45678,1433,2
1274,20031,4260,1
17031,18678,3094,4
5433,19508,3166,2
31345,24632,655,2
6649,26352,3093,2
7756,15616,1428,4
35661,23107,573,2
21653,13704,4868,3
17817,31969,4313,4
35092,8767,3110,2
14906,23204,4887,3
22037,15783,1529,1
5690,46351,1669,1
26991,36089,1901,4
12820,12265,4214,2
36911,5865,3990,1
38108,33181,927,3
31411,38355,4696,1
33359,28357,4379,2
15550,14712,4486,1
26327,21088,480,3
6606,46294,4097,1
6016,20150,2237,4
39983,19177,4131,2
2830,33983,984,2
25171,23643,2658,4
15564,10020,3826,3
19550,46925,826,2
33542,9994,2334,2
28067,36505,1358,1
25905,11438,4709,4
29600,26764,1278,1
21437,49106,710,3
25737,34105,4668,2
26492,1510,3313,2
7634,37718,3014,4
34488,34316,4942,1
32115,26826,3852,4
31747,48835,4442,1
17277,19486,3255,1
5458,26083,2147,3
38807,42711,2029,4
23127,3494,1443,2
21070,46874,910,3
29432,511,718,2
31870,1811,297,1
3012,521,304,1
17843,5360,1368,1
30182,29898,622,4
22223,10259,3821,4
30874,5320,3757,1
7839,13248,2801,1
2176,26666,1919,4
2487,33570,3754,3
24938,45704,4161,1
29342,46761,3491,2
1488,40035,3922,1
5517,1686,1836,3
32530,5853,2745,1
36595,37411,3918,4
22788,24481,4328,1
6633,49009,2481,1
39841,41439,3850,4
32816,36429,2561,4
31726,37559,1829,1
15020,32938,76,2
23757,19243,4360,2
28662,24967,1356,1
10325,20131,1048,1
21250,41069,1454,2
18273,33719,4363,2
19920,37516,4836,1
9888,32191,4897,2
36178,18273,2695,3
11880,18448,3491,1
26899,12415,4043,1
22927,25266,3015,4
5620,44488,4095,3
36290,39504,1560,1
11275,1665,3898,3
31039,43372,2455,4
21609,19187,741,2
39032,5300,1744,1
8297,42682,2426,3
12987,49077,1679,4
5766,32757,2570,4
28877,34184,4685,1
35982,22520,521,1
33771,7538,3235,4
9796,9260,590,3
19404,45257,4986,2
12625,40828,3441,1
31231,25345,951,1
6044,41500,185,1
38515,45308,421,4
17607,9183,2750,4
8396,15871,2796,2
16841,25367,2602,1
16324,23567,2101,4
302,31978,1749,1
25724,5496,1256,2
17857,34234,1634,2
23126,47759,80,1
17224,13386,2386,3
14491,7491,3603,4
13617,49455,188,2
6980,3717,4392,2
14543,44432,2407,3
10889,2281,4485,3
19385,10240,2873,4
31792,41888,154,1
14313,16718,311,4
36758,45646,2683,4
11501,26017,322,1
2800,8135,3022,4
22201,14812,2363,1
25529,19816,3163,2
18006,44434,976,4
7972,19905,1261,4
27781,1633,2445,1
36215,25584,1728,1
35698,44095,2277,3
19844,17650,4986,3
3569,26959,519,2
31661,35567,4317,3
35719,23274,2820,3
22744,28648,4219,1
14013,24845,3273,2
30911,3635,3073,4
10779,42128,2549,1
35808,33824,4688,2
15360,12035,4929,4
19445,8993,404,1
8876,10877,3624,4
21806,26308,1619,3
37446,34074,923,3
25485,11087,3197,2
11821,3886,491,1
39518,44210,4333,1
6493,27384,789,1
30931,20113,2820,1
7594,42723,4918,1
34461,38347,84,3
27462,46403,4759,4
7949,26649,1693,3
32496,38683,2140,1
15896,8465,3254,3
31119,35039,2997,3
31836,11095,3445,2
727,43785,3582,4
20968,19788,4349,1
9248,36043,1676,4
4799,22109,2309,3
14900,22423,4865,2
35013,20931,3383,2
33441,4424,601,1
16625,24765,4972,2
20882,14267,307,3
36335,27753,4885,3
6723,44810,2348,4
29627,3307,2498,4
4524,29108,4351,2
31801,20444,38,4
36021,45724,686,2
17581,40519,1867,1
30337,33585,4205,3
28697,37240,2340,4
12102,21217,132,4
20102,21858,1307,3
36683,19792,388,1
2418,24597,1121,1
35341,49791,1067,3
27341,682,462,2
6039,14922,1533,2
32924,9709,677,1
32834,24023,4449,4
21127,37907,3119,1
27346,1577,2797,2
21344,9627,4242,1
32974,37330,4765,4
29916,24385,188,3
22411,32119,2354,3
27054,7704,2537,2
32970,24284,3191,2
1388,6502,4325,1
18790,46978,738,1
16090,460,2118,2
6967,28906,753,2
12734,43205,4255,4
14375,10529,4959,4
28171,12790,4303,2
12835,16005,1310,1
10747,11563,645,4
19682,18389,4434,3
31659,48179,1513,4
8824,17557,1853,4
38122,5608,482,1
38264,32629,649,4
38703,14055,254,1
18775,23342,2487,4
37189,31715,3844,4
39794,7122,826,1
13541,24282,794,1
13235,13725,2002,4
28252,46919,4476,3
824,29631,570,3
13206,48551,2707,4
22845,15593,3963,2
35993,36024,2421,1
33438,19999,4787,3
9930,46052,2625,1
29041,9436,2930,2
8778,36603,2468,4
5932,15766,710,3
1666,2912,2277,1
16564,16495,3135,3
20264,38152,4078,2
15340,4569,2479,3
8290,2482,4928,2
32060,6314,2921,1
38318,17215,1563,4
34274,8258,4485,4
7696,37286,1633,2
39169,37350,250,1
23641,49588,3213,1
18185,47929,4091,2
13178,30895,3783,2
34916,24752,2435,2
39414,22352,53,3
18010,4055,4787,2
4991,15936,242,3
3741,26621,4284,1
9035,33270,4160,4
20831,48870,2828,3
34546,5738,529,4
15307,25537,271,4
14114,18650,684,1
38714,49604,3053,4
22892,40948,4549,1
13966,41745,715,1
35216,7377,521,1
8180,22167,1296,4
9825,34911,2911,1
26317,20400,2157,1
5914,13532,4604,1
647,33819,982,3
17913,16954,934,2
31229,41485,1926,4
24666,17931,1526,1
31946,39177,466,1
31580,48493,1545,2
18277,16746,1586,1
19178,2750,3941,1
30620,42330,801,4
10982,44644,479,2
6294,6176,4573,3
27693,40785,1952,1
28607,41142,3363,3
3773,9751,1846,1
9342,14954,1215,2
3059,35317,2369,2
14497,35410,3905,3
13003,32033,1010,4
24709,16839,2452,4
24419,13219,86,4
5853,17702,2292,4
22389,37445,1056,3
9981,15389,2176,2
8858,15730,968,3
24601,16901,53,1
16360,46475,1107,4
6169,20017,1058,1
17675,21503,2588,2
22993,15465,4250,4
8759,15930,1559,1
30173,31633,3830,1
37696,2278,4284,4
3024,33003,3720,3
35937,30945,3913,3
30543,30703,3953,1
15046,48211,3021,2
17664,47677,2730,3
27899,49101,863,4
9451,26412,2772,2
26776,6634,148,1
38299,46098,3618,4
18918,41079,1608,3
32387,29429,3379,2
3516,32707,3154,4
6611,12204,4979,4
11044,268,2794,2
21917,17095,3661,2
7918,30376,2425,3
1429,31518,2993,1
32960,4113,66,4
31901,11924,2533,3
27880,5335,4933,4
16576,36944,463,4
28347,15720,1529,2
10278,26793,3449,3
28863,34568,3658,4
15015,11002,4900,4
23512,34511,4986,3
33209,32927,2648,4
5208,38829,1649,2
37588,30709,2567,3
34727,30571,4346,2
2614,38430,779,3
2293,6242,2739,1
34384,35761,1113,4
11194,10723,222,3
37287,1075,2627,1
18488,38861,3628,2
21457,38403,4540,2
17160,993,2259,3
3342,22175,1426,2
20964,7047,1757,2
4430,16655,1121,4
12421,5871,4488,3
25270,19889,4156,1
25849,5744,4439,1
36909,41937,1813,2
35405,7332,4856,1
16620,13996,4333,2
24046,2372,3167,3
7554,49929,1213,2
17950,39291,1491,1
33362,8288,1334,2
5456,37395,586,1
21078,35169,551,4
37450,6286,1070,4
24938,6179,1273,4
16686,17625,4219,1
3715,18547,3281,2
12928,17709,653,2
2375,47306,3066,4
24479,41160,268,4
37810,43738,3758,2
6921,35743,1628,3
21667,33722,2447,4
37823,13182,4330,2
5529,24123,4445,1
20858,37695,1054,4
25700,23715,4241,2
5387,22703,2859,2
14229,22842,1072,2
20317,28382,2832,2
24104,13781,1401,4
6033,34454,4128,3
5083,25052,574,4
4796,20877,3831,3
15611,7210,3169,2
26818,12986,4243,2
1707,11548,1635,3
9265,37457,4989,3
32493,10049,1859,4
20003,43745,4185,3
7849,28896,1992,1
11040,40867,2473,2
9555,18139,4681,1
30138,37691,1345,1
3292,22674,4955,3
35868,45417,3834,3
5651,39945,3114,3
26837,44534,1566,2
33857,1413,4269,1
13878,3149,1335,3
28079,1181,1676,2
673,4455,1225,3
28307,23728,1086,2
16325,30765,1577,1
18644,49754,1650,1
22932,4690,1936,4
23955,35831,4964,1
7916,7536,1829,3
30951,3362,2321,4
21133,24652,1823,3
28971,45717,3398,2
4028,47389,1717,2
2985,5706,1396,3
38482,26376,3327,3
26889,3402,3721,2
23529,34005,4527,1
26060,13398,3552,4
27822,38925,487,2
33663,45120,4543,4
37717,29082,3479,2
28657,35185,1127,1
20605,45926,438,2
39646,12372,2103,3
9353,43642,184,2
14540,30055,434,4
612,23837,3165,4
5203,3838,757,3
19326,49879,3096,2
12117,49984,2102,3
13785,42977,883,2
26181,26408,2796,3
36403,28516,3464,1
20698,26545,817,1
6494,38570,3168,2
10183,49736,2914,1
27937,39610,3912,4
15924,29459,3963,2
34664,37603,3213,1
28895,23701,3738,2
39244,43967,4773,3
35563,14653,1486,1
16085,9406,2818,2
33933,24827,3344,1
38491,49408,1396,4
8976,30819,2850,2
12757,39731,1638,4
27968,37538,947,4
29646,43784,1503,3
23391,22975,3181,4
15119,25806,1495,2
10500,42577,68,2
16502,20457,2620,4
9311,38331,431,3
483,18293,1862,2
35568,45189,834,4
1077,11178,1562,4
6215,36107,608,2
8522,43878,4004,4
16037,47700,2864,2
29647,16716,1463,2
28238,20902,2783,3
34176,10547,1951,4
2017,44527,3892,4
13863,2028,3060,2
4067,15293,2090,2
37498,30442,2189,3
7902,9626,1221,1
10491,32328,2052,2
25762,20894,568,3
21917,21234,1185,4
210,44931,1164,4
30798,26231,1384,3
36578,40914,3510,3
23655,35659,4048,3
28719,35730,3611,1
3905,48460,2343,2
7194,42413,1363,4
30895,48301,1567,3
38905,29626,3583,3
8675,30267,4822,4
36576,24971,1991,1
28025,20083,4635,2
10416,29091,139,1
9099,16157,526,3
7258,1645,475,3
7177,48466,140,4
39671,46609,4340,4
33310,161,892,2
27588,34679,369,1
1106,19806,4615,2
32375,48806,3758,4
34347,6208,529,1
5829,38727,2870,4
21574,32814,2829,4
26465,24153,3484,4
1090,31482,4356,4
18636,10308,1065,1
13518,33610,4071,2
17166,49593,1125,3
11984,10433,3542,3
18026,35165,4978,2
37345,17488,3665,2
21081,1704,2381,3
4081,37026,4043,2
37377,4366,4414,2
26993,34202,3662,3
10282,39319,2365,2
9323,13602,143,3
11053,26878,1188,1
28218,38665,2830,3
35928,27219,2865,4
33172,34847,602,4
28705,18926,1867,4
23992,38602,1711,4
23130,18302,2933,2
37011,37948,3057,3
37828,17950,4798,2
10299,28519,2778,2
16324,4546,1876,2
11113,14025,728,2
30097,1929,2096,4
28179,9118,1918,4
16084,42705,1017,3
27662,15021,2292,1
24141,42058,2824,3
16882,12504,341,3
36003,30033,3941,4
7367,19076,3688,2
27295,24259,2579,1
8813,45021,4832,3
26203,26272,2536,4
10268,11538,1635,1
29553,1839,4210,2
16026,9342,4470,1
7414,36468,420,4
30701,28589,1664,3
38121,32910,2880,1
10894,48719,4939,4
31947,9109,3093,1
20015,22713,1658,2
37810,10053,349,4
35436,4920,3549,4
1097,4862,1500,2
15421,23969,3282,3
9160,35865,731,4
1793,12662,2752,3
24034,14852,4772,3
22239,25306,3186,2
16115,14335,476,3
8199,23934,1507,2
22082,19787,1552,4
37065,12938,2644,4
6511,5791,3656,1
6831,21113,279,3
7202,22646,2408,1
14767,41355,3463,2
1032,30,4889,2
32806,1296,1454,2
16395,38187,2386,3
29741,13692,1182,3
16321,44099,1634,4
21133,17330,4535,3
1642,20841,771,1
3114,17064,3073,3
39884,35864,3624,3
26528,19368,888,3
36094,13247,2750,3
8595,1875,3076,1
31076,16846,2047,2
3894,7090,4900,4
14921,13872,2916,4
34069,38426,4365,4
31099,1940,3210,4
16533,42587,2418,1
11227,48756,2228,2
16473,46589,4734,1
14705,9938,2163,3
26237,46692,4969,4
6957,24619,3291,4
18892,16866,3266,3
22495,36989,94,1
1420,42633,3493,1
39761,33441,1940,2
37455,20971,4543,2
23405,48625,2245,4
21007,18362,220,3
33661,3303,2683,3
22863,45463,4139,1
10276,4954,4735,2
24431,32087,580,2
33669,30404,1465,3
17964,23945,4721,3
31858,46977,1100,1
33323,23336,3336,1
14010,12052,4871,4
17241,46976,2575,3
8881,11009,3724,2
33238,31558,1790,4
10874,39659,626,2
30400,29311,965,2
36715,15620,2573,4
38294,20220,3321,3
3349,39057,986,3
32544,16151,3315,1
35208,14205,1774,1
29842,6418,526,2
3890,12491,2062,2
33985,11030,3199,1
37034,33994,4167,4
26182,31109,2448,4
3206,31166,3423,3
23765,2208,3975,1
36482,23136,4973,4
1363,25695,3002,3
24607,456,1883,3
18617,31527,587,1
858,46296,4985,4
6000,37047,446,1
33698,14528,3157,2
34599,11515,4453,1
30841,39214,4916,2
25260,27280,4585,4
35878,39823,1609,3
27817,11420,3312,3
20841,11152,3493,2
39900,17723,1376,2
5079,5755,868,3
35075,41049,1789,4
14676,420,951,2
8328,510,2615,4
7858,48084,1417,1
21762,35980,3212,1
30719,38354,2902,3
3109,13453,1644,2
31220,15536,1959,4
37812,32424,1972,3
20627,28639,4629,3
18415,35606,667,4
25919,9391,2350,2
20070,27524,2709,4
24915,43095,1892,2
15517,9591,885,2
19819,34756,1403,2
24053,38873,2581,4
33966,27327,614,3
33647,15383,2595,4
28113,15256,2076,3
30726,2476,3576,3
20535,34994,4538,4
36868,792,3426,4
408,40901,2635,1
12799,10034,152,4
31342,45711,2708,3
19461,568,2852,4
16685,19177,2764,4
28071,12785,566,1
29061,13886,1815,4
24724,30898,1551,4
21396,6392,3844,1
6649,29338,1091,2
18748,44624,444,3
25029,18549,871,1
14667,22910,3207,1
31745,32771,4284,3
9150,37586,4651,2
9286,8777,4841,4
32400,36295,894,2
3288,46360,4110,1
18040,14754,1730,2
21629,14177,2714,3
19699,29420,3357,2
22700,32733,1303,3
31200,24541,4080,4
5555,20466,1556,4
18959,10834,2545,1
12190,37422,4632,2
22232,43560,1740,4
25376,34763,1115,4
11695,30577,3704,1
19852,31995,373,2
33891,34037,69,2
29930,6451,4565,2
29653,39715,2473,2
30793,22684,4954,3
29884,35405,2730,2
12942,43996,2373,2
32205,45883,2741,1
20612,28080,4200,4
18448,26325,4335,3
30576,26410,4300,3
33031,32616,4232,4
20973,18990,623,3
22113,7222,4663,2
20381,48359,1401,1
7592,15574,2997,4
7348,37501,2482,2
32499,27948,585,3
27039,831,855,1
23134,19392,1289,4
14648,2321,147,1
7104,46857,3907,1
16854,49814,3564,4
20426,13546,1753,1
33640,18587,1265,2
4736,40663,4219,4
30939,45944,3741,3
7138,36384,3534,4
15229,2867,2570,3
33933,10685,941,1
38910,14211,1078,1
34259,1851,2726,2
13682,14498,4986,4
16205,1855,1052,4
24098,15139,3480,1
34102,47406,3613,1
8323,35052,1673,3
31894,28879,3296,2
16448,12054,4866,1
26125,43229,1345,1
16398,8196,1219,2
2559,48869,1909,2
31341,30291,4481,2
30273,28183,4521,2
30905,45306,1350,3
35432,17800,1063,3
14224,14605,750,1
14585,4330,3955,4
28584,26048,599,4
36331,14804,3387,2
17752,13519,1454,1
12715,9361,3491,1
24580,7699,2240,1
16885,26066,1344,2
8464,30247,28,4
38863,47666,888,3
39755,17249,1987,1
31070,45477,2763,1
184,28148,3935,2
2243,19438,317,1
17263,19729,816,2
31707,30564,1690,2
4881,36399,3947,1
36471,11855,3205,2
39954,1691,4453,4
38900,43373,1072,2
17426,20136,592,3
12337,32238,2576,1
37675,38848,4298,3
33007,48804,4390,4
21456,40020,4680,3
24958,22908,1071,1
23684,47310,1170,2
14441,925,729,1
32240,5236,4105,3
31828,45973,4656,3
8106,1897,2418,1
35791,7268,4224,2
3992,35956,1093,3
20797,46736,4933,3
11150,25750,2145,4
23404,36224,2993,4
21310,20717,3547,2
34749,648,4046,1
35980,30853,3260,2
36634,13304,3790,4
18893,45148,439,1
22739,34134,4363,4
14105,25497,1666,1
27176,35353,3937,3
12686,20363,1557,3
14381,20043,2738,4
20227,13118,2335,4
37751,30889,191,3
3912,5055,4561,1
38811,47333,1237,4
30854,24016,4598,2
32578,3711,2587,1
38502,42830,1894,1
29606,3491,4885,1
7762,29428,2825,3
39938,27887,2879,3
25661,14389,2685,1
8671,57,4332,1
19542,18680,1781,2
7892,38780,3813,1
39293,32912,829,1
5888,33438,1523,1
24317,12775,677,1
23856,16152,4660,4
37879,7908,2177,1
26379,37824,355,3
19894,1522,3116,2
21433,7002,4917,3
31214,41587,3707,2
23124,37633,3097,4
30712,41783,239,4
1365,39956,2176,3
17148,32146,1213,4
18186,34296,767,1
22952,8201,2282,2
36070,8751,3959,2
14069,16520,4767,4
11452,29249,3604,2
904,6042,2986,4
26026,13040,4308,4
4279,12638,4694,2
11255,49341,57,3
8278,16206,2444,1
22609,41209,2218,4
24942,40045,2684,4
11828,45711,2060,2
36865,22001,1553,1
15532,30306,3490,3
39650,44453,425,4
32953,12568,2691,3
39966,20026,2476,3
23598,42550,1779,1
10843,17318,4810,2
2311,21697,2899,1
31701,33871,1960,1
20551,31166,2070,1
16401,15342,1308,4
36747,38698,698,4
22726,35033,4061,1
31417,34422,1037,3
20285,15398,3877,2
26857,8880,4867,4
1728,42900,3068,2
7762,30712,3332,2
27048,7790,2413,1
8228,14472,3544,1
39145,26665,207,2
32317,32394,3353,2
4567,21205,3511,4
27408,49418,3852,2
1734,26523,817,1
29742,6014,4024,2
37168,35714,4742,1
34355,19901,4961,3
5152,32617,2285,3
29622,15258,2813,4
29541,8086,156,3
8152,47551,763,3
3427,23688,1812,1
12937,29594,2611,1
24635,24067,1149,3
32341,9539,262,1
36435,12580,1452,2
25955,21845,1933,4
3705,33383,4433,2
2628,28313,3051,1
19875,45575,3920,2
6389,8034,3738,2
24742,25488,2468,1
20109,14024,3164,4
1764,23512,2119,2
36755,8566,3836,3
7899,4097,488,3
31820,11415,3275,1
2766,5219,1677,4
11525,42443,3594,2
2038,48098,46,3
38028,37415,3493,2
16363,29367,4827,1
327,2306,509,2
2453,49858,1680,1
6104,11138,3732,4
6252,36085,3929,3
3773,13314,4594,2
25475,31269,215,3
12104,9781,40,1
12822,41533,147,3
4774,32380,1548,4
39782,4218,224,3
22443,39657,4105,2
704,30373,106,4
33964,31532,4783,3
2044,10891,2489,1
36861,38995,1220,1
30438,40586,1344,3
19360,16186,1023,4
12993,7222,4566,3
28963,15866,4696,4
28296,12255,3134,2
33381,19709,1409,4
20993,11625,3360,2
4950,41278,1617,3
30763,40160,3966,2
6575,29914,4306,2
13989,2890,2711,2
6899,6555,1409,3
39441,19264,513,2
36015,14720,2092,4
196,44559,2508,2
10363,47424,2625,3
26024,26209,1303,2
17715,5174,4293,4
14484,25410,4718,1
19093,39031,2602,4
7161,35811,2300,1
6794,6322,133,1
8262,45386,4250,1
34327,48306,2580,2
24065,45412,702,2
25228,16467,457,3
33716,44615,943,3
33376,42358,4692,4
30040,9778,3535,2
7513,26451,2474,2
16940,35246,417,3
20511,13194,1622,1
32901,48656,3677,3
17278,30128,1449,1
28660,4044,689,2
12736,23258,1929,4
26039,34448,2585,2
29280,26463,1649,4
22647,23369,1502,2
23033,4105,4160,3
36636,10880,2096,2
15089,46882,210,3
24538,3884,1302,3
24797,48490,2367,1
25587,10825,118,2
13334,1314,4348,4
25616,5119,2847,2
39127,29183,2664,2
12908,32120,1691,4
39722,6505,729,1
30008,10581,3819,3
37703,22225,1839,4
14197,17939,3099,1
31981,40538,685,4
25575,21927,4720,2
24786,4771,2577,1
31313,31326,199,2
20981,904,981,1
30843,16991,2313,3
27644,7951,3075,1
28321,37597,2935,1
6563,5539,2907,3
12404,6339,1399,1
38551,46300,4450,4
30855,15444,4512,4
22654,45137,84,4
24587,22957,715,2
1554,12176,3166,2
20479,30511,3726,4
8391,20777,2828,1
9899,16715,653,4
25648,23646,4203,1
25445,1479,156,4
12395,23252,3556,2
29457,21892,4657,4
30140,17974,3346,4
17983,12806,32,4
13024,21725,2165,3
30002,47855,1504,4
26842,1474,1502,3
12217,37042,2310,4
1380,14048,789,1
9817,39332,3559,1
12165,5549,81,4
32288,46393,364,2
32874,4368,772,4
26196,16762,2947,3
31065,22599,17,4
13609,27652,2890,4
3892,1427,3156,4
25090,32058,2184,3
20869,14782,1104,3
32246,25837,4212,2
2172,32757,3924,3
10830,19269,3816,1
24336,15176,896,2
7009,14556,2830,3
19365,47903,2177,1
28407,34758,1158,1
8022,25884,1334,1
12721,21646,1439,2
7976,33212,3527,2
1309,325,36,1
4204,3254,1303,1
17792,37717,390,4
11266,38601,2514,4
17022,20168,4256,3
28418,20340,2491,4
15880,6474,159,2
32021,34513,1272,4
1207,5979,76,2
36782,41383,4133,4
36814,37465,4958,2
34402,19214,3319,4
39753,31293,2728,2
1072,40159,4419,1
7593,5585,4430,1
27144,23687,4688,3
10524,31431,2094,1
33483,23654,3460,3
36903,38412,4858,1
18171,8212,3619,3
32296,13800,3585,2
39534,3286,171,4
675,796,3732,3
19432,12386,3389,3
30279,14859,2710,1
24919,28114,422,1
18080,6964,10,1
10055,35575,1303,4
18743,22204,4514,3
3841,21893,497,1
6482,7605,3963,2
14501,6610,4995,4
7672,7514,2401,2
32714,49587,1580,1
17506,2154,4648,1
2394,226,3644,4
35459,29457,2313,4
24904,33428,2157,3
11990,44160,4699,3
13521,48927,1354,1
39771,46439,4829,4
19090,41472,3333,3
16372,34847,173,1
33132,23930,2709,4
18235,16031,1026,1
34864,32425,532,1
1091,28691,4683,2
4005,28566,2968,2
38020,27905,2534,1
27944,24557,1119,1
36788,4565,4527,4
14225,38607,1058,4
2867,49256,4908,1
740,15660,1852,2
27726,12281,848,3
11117,46877,1563,4
24162,21455,4358,2
8455,39667,2138,4
31327,47073,4853,3
32886,6810,3783,4
33786,22332,1380,4
24507,27173,3286,4
6981,29007,1186,3
14382,40293,2325,2
2536,12824,395,3
26294,30795,1580,1
30039,2708,999,2
2949,20014,248,1
20933,26414,928,1
8866,33810,2904,2
14851,38823,2197,2
