user_id,edad,sesiones_30d,categoria_frecuente,gasto_historico,tiempo_promedio_sesion,descuento_usado,productos_vistos,abandono_carrito,compra
65641,61,2,belleza,62.99,544.87,3,17,1,0
65642,26,10,moda,117.94,705.32,4,16,0,0
65643,49,4,hogar,446.66,216.02,3,20,0,0
65644,43,6,belleza,45.53,166.37,3,22,0,0
65645,46,3,hogar,123.37,258.63,1,16,1,0
65646,59,6,hogar,267.51,236.6,3,21,0,0
65647,36,2,belleza,800.2,630.43,1,33,1,0
65648,65,6,belleza,43.64,87.12,3,20,1,0
65649,46,1,juguetes,411.46,513.29,0,19,0,0
65650,52,4,moda,335.08,376.21,0,22,1,0
65651,29,4,electronica,34.38,447.98,4,14,0,0
65652,25,5,moda,135.05,575.53,3,27,0,0
65653,42,9,electronica,94.91,38.53,0,18,1,0
65654,44,2,hogar,72.35,575.82,4,18,1,0
65655,64,3,moda,11.94,643.41,2,20,1,0
65656,60,4,belleza,54.38,97.12,2,20,0,1
65657,62,5,moda,62.05,239.95,0,28,0,0
65658,23,6,moda,109.88,384.77,2,24,1,0
65659,30,4,hogar,88.06,751.59,2,27,1,0
65660,28,8,belleza,39.97,101.46,0,17,0,0
65661,55,8,juguetes,435.05,457.72,3,15,1,0
65662,23,4,belleza,18.81,147.5,4,22,1,0
65663,22,5,electronica,114.12,171.12,3,16,1,0
65664,24,3,juguetes,106.68,140.56,3,22,1,0
65665,36,8,belleza,222.19,697.74,0,11,0,0
65666,60,2,electronica,101.09,653.89,0,26,0,0
65667,23,3,hogar,319.48,364.02,3,19,0,0
65668,42,4,juguetes,77.87,196.1,3,25,0,0
65669,26,5,moda,158.46,744.31,3,21,1,0
65670,37,3,moda,959.08,693.9,1,25,1,0
65671,42,2,belleza,167.56,523.85,1,23,0,0
65672,67,6,juguetes,350.32,625.82,2,25,0,0
65673,25,9,hogar,36.13,441.08,3,21,1,1
65674,67,4,juguetes,171.76,106.74,3,21,1,1
65675,54,4,juguetes,179.88,391.89,0,17,1,0
65676,55,5,juguetes,246.68,340.51,4,14,1,0
65677,19,7,hogar,52.32,73.0,0,13,0,0
65678,39,5,belleza,50.49,456.17,4,15,1,0
65679,53,3,electronica,144.72,87.3,3,20,0,0
65680,68,10,juguetes,39.08,713.68,0,30,0,0
65681,21,4,hogar,316.03,693.68,2,27,1,0
65682,65,5,moda,933.48,384.87,0,12,1,0
65683,18,3,hogar,445.61,614.33,1,23,1,0
65684,65,6,electronica,123.27,372.84,1,22,1,0
65685,50,4,belleza,41.63,363.64,2,16,0,0
65686,41,4,belleza,106.87,165.68,4,15,0,0
65687,66,4,hogar,76.54,73.97,3,12,1,0
65688,22,2,juguetes,8.76,534.56,2,23,1,0
65689,65,1,hogar,1774.24,421.81,0,22,0,0
65690,52,5,hogar,299.79,389.08,2,28,1,0
65691,59,7,hogar,103.64,51.16,0,20,1,0
65692,67,4,belleza,114.97,162.98,2,25,1,0
65693,67,5,electronica,106.62,711.72,4,18,1,0
65694,43,2,hogar,190.32,550.79,4,22,1,1
65695,66,4,hogar,241.69,537.44,3,22,1,0
65696,60,4,electronica,191.44,130.51,3,23,0,0
65697,58,5,electronica,53.23,269.27,1,18,1,0
65698,60,6,hogar,4.24,393.12,1,23,1,0
65699,43,3,electronica,110.64,191.31,3,24,1,0
65700,58,7,juguetes,286.46,107.28,2,18,1,0
65701,66,4,electronica,261.37,431.7,1,26,1,0
65702,69,3,moda,161.97,350.87,2,17,1,0
65703,22,0,belleza,52.91,475.35,3,18,1,0
65704,61,4,belleza,384.48,107.53,3,15,1,0
65705,35,8,juguetes,319.77,91.0,0,29,0,0
65706,42,4,hogar,9.85,622.63,4,20,0,0
65707,65,2,hogar,227.11,598.79,3,18,0,0
65708,58,4,electronica,41.31,321.22,0,27,1,0
65709,57,7,hogar,237.19,84.23,1,21,1,0
65710,55,3,hogar,49.24,470.06,3,22,1,0
65711,66,6,juguetes,91.28,157.03,2,28,1,0
65712,63,5,juguetes,3.47,566.51,3,21,1,0
65713,38,5,electronica,22.02,689.61,1,19,1,0
65714,41,3,moda,449.51,752.15,1,17,1,1
65715,45,7,electronica,316.3,237.47,0,24,0,0
65716,63,2,hogar,153.07,358.47,1,20,0,0
65717,21,4,juguetes,489.42,69.74,2,18,1,0
65718,25,9,juguetes,96.45,537.11,4,15,1,0
65719,66,5,electronica,42.55,620.22,2,21,0,0
65720,50,3,hogar,345.06,390.11,0,22,0,0
65721,20,6,juguetes,139.94,160.08,1,9,1,0
65722,66,1,hogar,86.76,478.07,0,22,1,0
65723,37,3,moda,13.17,113.2,4,22,1,0
65724,52,5,juguetes,305.0,124.32,4,12,1,0
65725,56,2,belleza,0.9,350.62,3,17,0,0
65726,60,11,hogar,81.52,445.68,3,16,1,0
65727,64,8,belleza,129.76,63.71,2,15,0,0
65728,24,4,juguetes,29.63,746.39,4,16,0,0
65729,44,11,juguetes,84.62,471.39,4,30,0,1
65730,22,3,hogar,334.08,543.5,4,17,0,0
65731,66,1,electronica,533.04,60.81,1,16,0,0
65732,54,4,juguetes,57.63,135.58,4,26,0,0
65733,18,6,juguetes,300.4,721.54,0,28,1,0
65734,39,7,juguetes,60.43,573.47,2,19,1,0
65735,24,4,moda,49.02,111.35,4,18,0,0
65736,66,5,juguetes,161.84,513.51,4,19,1,0
65737,25,5,belleza,104.21,312.27,1,19,0,0
65738,61,1,belleza,192.85,476.37,4,16,1,0
65739,47,9,moda,68.94,788.32,0,18,1,0
65740,45,3,hogar,515.23,250.17,4,17,1,0
65741,43,6,hogar,292.89,74.92,4,19,0,0
65742,51,5,belleza,42.78,472.27,3,18,0,0
65743,66,3,electronica,189.76,543.55,0,18,1,0
65744,49,5,moda,98.51,286.82,4,22,1,0
65745,39,7,moda,38.78,664.12,0,15,1,0
65746,37,3,belleza,49.34,198.21,3,28,1,0
65747,31,3,belleza,202.43,594.1,2,18,0,0
65748,40,5,moda,296.22,595.09,1,13,1,0
65749,20,5,belleza,376.83,672.42,2,23,1,0
65750,36,4,juguetes,27.56,709.96,3,19,1,0
65751,31,5,moda,149.11,628.63,0,19,1,1
65752,57,5,moda,77.55,258.03,2,15,0,0
65753,56,6,moda,285.6,311.44,2,20,1,0
65754,54,2,moda,399.34,477.28,1,27,0,0
65755,52,3,moda,140.9,793.54,4,24,1,0
65756,18,4,juguetes,19.06,101.32,3,22,1,0
65757,36,5,moda,246.5,521.55,4,24,1,0
65758,32,3,juguetes,347.34,639.47,3,20,0,0
65759,42,6,hogar,138.9,466.43,4,29,0,0
65760,18,5,hogar,8.01,623.41,2,30,0,0
65761,48,5,moda,3.79,780.62,3,17,0,0
65762,54,6,moda,141.46,310.51,0,21,0,0
65763,69,5,moda,487.1,150.8,0,15,0,0
65764,60,6,belleza,69.7,382.8,3,23,1,0
65765,63,9,belleza,360.5,549.28,1,22,1,0
65766,39,3,moda,20.87,499.71,0,21,0,0
65767,67,2,belleza,34.33,760.26,4,24,1,1
65768,37,2,hogar,53.79,139.55,4,16,1,0
65769,58,6,juguetes,232.67,57.74,2,16,1,0
65770,64,5,moda,116.25,561.25,1,16,1,0
65771,60,1,electronica,166.9,383.93,0,26,1,0
65772,22,7,moda,7.19,440.84,3,16,0,0
65773,32,5,belleza,82.42,559.24,4,13,0,0
65774,19,5,juguetes,123.9,511.7,2,14,0,0
65775,29,5,electronica,97.91,334.01,0,22,0,0
65776,24,7,moda,370.67,400.97,1,14,0,1
65777,19,5,hogar,14.05,337.16,3,24,0,0
65778,25,3,juguetes,130.48,460.45,1,28,1,0
65779,26,2,belleza,88.26,698.91,4,14,0,0
65780,44,5,electronica,338.27,755.92,1,16,0,0
65781,45,3,hogar,13.38,61.6,4,26,0,0
65782,54,2,hogar,414.37,398.63,2,21,1,0
65783,32,5,juguetes,348.54,517.38,1,20,1,0
65784,36,4,electronica,360.85,229.44,3,15,0,0
65785,47,8,belleza,324.17,207.48,0,18,0,0
65786,68,4,hogar,141.09,473.14,1,23,0,1
65787,30,4,hogar,165.09,755.94,1,17,0,0
65788,62,5,juguetes,305.28,432.97,3,22,0,0
65789,23,11,juguetes,4.58,205.32,4,31,0,0
65790,47,6,juguetes,670.15,792.02,4,16,1,0
65791,18,6,electronica,38.67,784.52,0,14,1,0
65792,59,4,hogar,20.64,397.57,0,16,0,0
65793,55,5,hogar,206.85,107.23,1,13,0,0
65794,42,3,hogar,72.17,374.87,3,20,1,0
65795,52,5,hogar,316.86,71.88,0,12,1,0
65796,43,6,moda,183.89,666.21,1,22,0,0
65797,30,6,electronica,231.8,450.47,3,19,0,0
65798,36,3,hogar,227.49,775.29,0,20,0,0
65799,27,8,juguetes,107.26,765.26,2,19,0,0
65800,62,9,belleza,78.13,680.63,0,15,0,0
65801,24,8,electronica,85.82,151.24,1,24,0,0
65802,32,8,electronica,210.66,215.25,2,18,1,0
65803,40,2,moda,70.81,594.14,4,28,0,0
65804,53,6,electronica,237.56,759.77,2,23,1,0
65805,60,4,juguetes,327.13,672.21,0,17,0,0
65806,48,6,electronica,767.66,241.6,4,21,0,0
65807,25,3,belleza,865.93,67.61,2,15,0,0
65808,47,7,electronica,78.02,532.29,3,20,1,1
65809,51,1,electronica,242.08,551.75,1,19,1,0
65810,50,6,moda,40.93,717.85,0,23,1,0
65811,18,5,belleza,60.39,741.1,2,24,1,0
65812,33,3,hogar,70.07,778.31,4,20,0,0
65813,67,7,moda,114.31,673.22,0,22,1,0
65814,28,4,juguetes,10.31,695.35,3,21,1,0
65815,44,5,hogar,168.25,670.03,1,26,0,0
65816,39,8,hogar,62.82,582.68,2,22,0,0
65817,57,4,electronica,67.32,561.95,1,25,0,0
65818,36,7,hogar,335.54,372.58,0,22,0,0
65819,61,11,belleza,84.07,34.85,0,25,0,0
65820,23,1,electronica,92.11,528.77,1,21,0,0
65821,65,2,hogar,268.68,336.65,2,21,1,1
65822,57,4,moda,37.18,116.47,4,17,0,0
65823,56,3,belleza,51.49,483.6,3,19,0,0
65824,37,4,juguetes,401.07,407.61,1,19,1,0
65825,20,9,belleza,269.07,523.65,0,14,0,1
65826,18,6,moda,66.14,779.17,2,16,0,0
65827,40,5,hogar,91.64,214.88,3,24,0,0
65828,55,7,juguetes,508.78,442.15,1,23,1,0
65829,20,6,belleza,216.88,433.09,3,14,0,0
65830,68,2,electronica,148.54,565.37,1,18,0,0
65831,51,2,belleza,486.41,110.19,0,23,0,1
65832,34,3,juguetes,427.35,89.2,3,26,1,0
65833,65,13,juguetes,413.36,791.68,4,14,1,0
65834,44,2,hogar,92.57,615.08,1,23,0,0
65835,56,6,belleza,89.02,296.49,4,18,0,0
65836,40,7,moda,58.61,559.88,4,26,0,0
65837,55,2,electronica,315.61,290.67,1,20,0,0
65838,28,12,hogar,45.94,535.89,2,15,0,0
65839,32,5,moda,20.93,327.53,2,18,0,0
65840,43,9,belleza,115.24,579.41,3,20,0,0
65841,28,6,electronica,94.92,755.52,3,27,0,0
65842,24,6,electronica,94.21,503.1,2,18,1,0
65843,64,5,juguetes,332.67,681.93,2,19,0,0
65844,65,5,juguetes,8.64,783.98,1,21,1,0
65845,25,4,moda,7.75,250.53,1,26,1,0
65846,22,4,belleza,410.42,673.99,1,10,1,0
65847,34,3,hogar,24.01,177.94,0,32,0,0
65848,40,3,juguetes,272.84,305.79,3,22,0,0
65849,19,3,moda,17.42,612.38,4,8,0,0
65850,44,8,belleza,285.57,449.67,3,14,0,0
65851,38,4,belleza,93.77,779.32,4,24,1,0
65852,24,7,belleza,27.33,654.78,4,23,0,0
65853,55,6,electronica,11.4,94.46,1,15,1,0
65854,43,3,moda,165.17,766.01,0,17,1,0
65855,47,6,electronica,89.6,734.39,1,18,1,0
65856,29,5,belleza,34.0,149.98,4,26,1,0
65857,65,7,belleza,30.74,601.31,0,14,0,0
65858,28,6,electronica,39.65,736.92,4,19,0,0
65859,34,2,electronica,139.26,154.56,3,22,0,0
65860,27,2,hogar,260.76,586.97,3,26,1,0
65861,65,5,belleza,105.28,193.44,4,16,0,0
65862,33,4,moda,193.04,490.45,3,23,1,0
65863,32,8,juguetes,66.22,657.43,3,12,0,0
65864,32,4,moda,108.55,87.18,3,20,1,0
65865,37,10,moda,243.5,30.22,3,19,0,0
65866,21,2,moda,665.83,799.58,4,19,1,0
65867,49,5,juguetes,108.44,782.22,2,13,1,0
65868,39,2,moda,122.73,209.64,1,22,0,0
65869,52,9,moda,32.25,64.13,1,18,0,0
65870,31,6,belleza,113.91,656.44,3,22,1,0
65871,47,3,moda,219.84,348.2,3,18,0,0
65872,48,4,hogar,125.41,708.07,4,18,0,0
65873,27,5,juguetes,61.21,540.11,2,13,1,0
65874,23,4,electronica,522.42,211.84,3,24,1,0
65875,44,5,hogar,391.27,164.15,4,27,0,0
65876,28,6,belleza,11.11,308.42,2,28,0,0
65877,53,12,hogar,62.62,161.71,4,17,0,0
65878,27,7,belleza,74.83,172.6,4,11,1,0
65879,33,5,juguetes,67.08,338.13,4,17,1,0
65880,41,8,belleza,365.26,684.26,3,16,0,0
65881,38,4,juguetes,56.97,498.64,0,20,0,0
65882,57,1,moda,13.46,295.99,2,20,0,0
65883,58,7,juguetes,136.61,32.44,3,26,1,0
65884,53,4,electronica,226.45,325.59,0,19,1,0
65885,66,4,juguetes,129.69,507.31,4,18,0,0
65886,59,0,hogar,63.57,548.3,1,23,1,0
65887,62,9,juguetes,25.23,573.6,4,15,1,1
65888,40,8,hogar,341.89,563.45,2,13,1,0
65889,38,2,belleza,498.28,81.01,0,26,0,0
65890,49,7,electronica,191.95,138.77,3,25,0,1
65891,34,3,moda,82.37,220.26,0,17,0,0
65892,68,8,moda,52.55,39.81,3,17,1,0
65893,34,4,juguetes,170.75,109.23,0,14,0,0
65894,38,2,electronica,15.91,73.0,2,24,0,0
65895,21,5,electronica,88.82,409.2,4,10,0,0
65896,40,7,juguetes,101.41,656.08,2,12,0,0
65897,42,6,moda,0.46,337.47,2,22,0,0
65898,49,7,moda,2.7,332.26,4,27,0,0
65899,23,3,moda,78.42,36.64,0,27,0,1
65900,31,5,juguetes,229.03,764.71,4,14,1,0
65901,58,4,moda,33.61,273.84,2,16,0,0
65902,55,5,hogar,390.09,383.62,1,22,0,0
65903,59,8,juguetes,451.88,50.16,0,24,1,0
65904,55,7,electronica,84.79,548.04,0,21,1,0
65905,58,7,hogar,327.26,584.8,4,22,1,0
65906,62,6,moda,238.26,420.98,0,23,0,0
65907,33,5,belleza,180.44,76.01,3,25,1,0
65908,49,9,moda,45.17,568.89,3,19,0,0
65909,33,6,electronica,161.78,589.03,3,19,0,0
65910,36,2,belleza,190.9,647.82,2,15,1,0
65911,54,11,belleza,88.15,646.55,4,32,0,0
65912,60,8,electronica,125.3,219.66,4,15,1,0
65913,38,5,moda,14.98,245.07,1,12,1,0
65914,32,2,electronica,185.93,44.26,2,25,0,0
65915,43,2,electronica,309.39,435.38,1,23,0,1
65916,47,3,juguetes,69.53,378.43,0,23,0,0
65917,57,4,moda,75.92,680.04,2,14,0,0
65918,32,1,moda,0.77,517.28,1,21,1,0
65919,60,2,hogar,206.24,644.42,2,17,1,0
65920,30,3,hogar,76.62,238.1,0,17,1,0
65921,44,5,belleza,164.55,596.1,0,18,0,0
65922,40,5,hogar,1102.55,583.41,2,27,1,0
65923,51,9,juguetes,360.17,152.98,2,23,1,0
65924,51,6,belleza,94.6,280.18,2,17,1,0
65925,40,6,juguetes,85.36,375.73,4,17,0,0
65926,61,4,juguetes,372.22,384.75,4,19,1,0
65927,37,9,belleza,226.74,604.41,1,19,1,0
65928,26,3,juguetes,202.77,503.4,0,26,1,0
65929,37,5,electronica,117.18,709.79,4,18,1,0
65930,64,2,moda,4.11,447.43,1,25,0,0
65931,56,3,hogar,17.45,46.45,1,18,1,0
65932,31,4,electronica,73.94,104.9,4,26,0,0
65933,66,1,hogar,257.71,156.88,2,24,1,0
65934,43,10,belleza,493.8,499.81,4,20,1,1
65935,44,3,juguetes,25.08,202.08,3,16,0,1
65936,51,8,juguetes,35.35,153.54,3,18,1,0
65937,46,4,belleza,336.28,789.08,0,12,0,0
65938,49,5,moda,510.57,376.26,4,26,1,0
65939,58,5,electronica,122.17,52.09,2,19,0,1
65940,62,8,juguetes,23.58,244.28,3,25,1,0
65941,22,2,hogar,25.83,207.68,3,20,0,0
65942,21,11,moda,220.15,689.33,2,22,1,0
65943,40,4,moda,150.94,572.42,2,14,1,0
65944,38,3,moda,102.85,539.18,0,21,0,1
65945,50,6,belleza,283.38,59.01,3,19,1,0
65946,58,4,juguetes,7.55,684.57,2,24,0,0
65947,41,4,hogar,112.62,501.51,3,17,1,0
65948,33,7,juguetes,26.87,429.92,2,19,0,0
65949,49,4,hogar,15.78,714.35,2,19,0,0
65950,36,2,moda,69.71,670.14,2,18,1,0
65951,43,5,moda,70.48,417.92,1,20,0,0
65952,20,4,juguetes,118.75,570.61,1,14,1,0
65953,52,7,moda,49.95,220.91,0,20,0,0
65954,56,3,belleza,557.43,351.72,4,11,0,0
65955,35,12,belleza,132.56,628.57,4,19,1,0
65956,69,2,juguetes,356.8,555.25,1,13,1,0
65957,24,5,hogar,189.06,185.12,2,15,1,0
65958,49,6,electronica,30.13,779.45,0,16,1,0
65959,41,3,moda,168.54,485.06,3,34,1,0
65960,33,8,moda,155.64,723.4,3,21,0,0
65961,41,5,juguetes,127.54,428.27,0,19,1,0
65962,21,6,hogar,172.58,134.18,4,23,0,0
65963,62,6,electronica,101.16,623.56,2,21,1,0
65964,49,7,belleza,33.36,645.51,3,25,0,0
65965,59,5,juguetes,238.7,793.28,3,28,1,0
65966,51,3,hogar,115.43,621.21,2,19,0,0
65967,36,3,moda,28.64,94.03,0,26,0,0
65968,31,4,moda,8.47,403.71,3,18,0,0
65969,55,5,belleza,198.91,728.65,1,23,1,0
65970,30,2,electronica,552.37,613.83,1,27,1,0
65971,39,5,moda,75.49,454.85,3,19,1,0
65972,48,8,juguetes,454.33,585.47,0,19,1,0
65973,61,6,moda,68.64,120.74,0,22,1,0
65974,61,7,juguetes,137.86,687.66,3,20,1,0
65975,47,3,moda,348.84,84.0,3,24,1,0
65976,40,3,belleza,329.82,279.85,1,18,0,0
65977,29,7,electronica,18.19,730.99,1,19,1,0
65978,60,4,juguetes,67.46,349.2,3,21,0,0
65979,31,5,juguetes,80.79,368.38,0,27,0,0
65980,53,5,belleza,125.82,579.2,0,23,0,0
65981,62,8,electronica,90.63,761.89,1,27,1,0
65982,25,5,hogar,351.9,443.13,0,16,0,0
65983,41,4,belleza,556.8,369.85,2,22,0,0
65984,20,9,hogar,36.04,611.75,0,27,1,0
65985,31,7,belleza,844.2,94.73,0,21,0,0
65986,68,4,juguetes,144.7,599.35,4,28,0,0
65987,67,8,hogar,341.93,652.18,3,9,1,0
65988,28,6,moda,95.4,602.17,4,17,0,0
65989,62,4,hogar,128.36,507.0,1,23,1,0
65990,55,4,juguetes,342.36,528.52,4,21,1,0
65991,45,3,hogar,69.99,531.94,1,15,0,0
65992,40,5,electronica,237.19,429.06,2,24,1,0
65993,35,5,hogar,266.42,514.34,3,11,0,0
65994,37,8,electronica,63.35,299.91,1,23,1,0
65995,50,0,hogar,13.12,301.03,1,26,0,0
65996,19,4,hogar,67.75,540.44,0,14,1,0
65997,56,6,moda,1.32,498.8,1,14,0,0
65998,54,2,hogar,279.49,753.99,4,24,1,0
65999,43,6,moda,80.54,460.97,0,21,1,0
66000,68,3,juguetes,515.78,494.86,3,17,1,0
66001,19,4,moda,257.62,365.37,2,27,0,0
66002,20,2,moda,18.4,452.53,2,21,0,0
66003,37,4,electronica,550.76,374.42,2,20,0,0
66004,27,7,electronica,171.17,143.88,0,19,0,0
66005,59,6,electronica,100.19,352.84,4,22,1,1
66006,38,11,moda,52.96,87.2,3,21,1,1
66007,57,10,juguetes,95.85,229.57,0,25,0,0
66008,26,5,belleza,45.6,246.68,0,23,1,0
66009,19,4,electronica,64.19,760.73,3,13,1,0
66010,45,6,electronica,313.37,471.97,2,28,1,0
66011,20,2,moda,351.21,653.4,3,16,0,0
66012,33,5,moda,853.73,154.9,2,21,1,0
66013,21,5,moda,365.55,95.7,2,17,0,0
66014,40,8,juguetes,99.93,483.21,0,20,1,0
66015,47,8,electronica,107.23,183.03,4,23,0,0
66016,55,4,moda,56.89,155.82,4,17,0,0
66017,30,4,moda,273.68,354.63,0,12,1,1
66018,23,1,moda,171.76,530.4,4,21,1,0
66019,27,6,hogar,57.0,47.78,3,21,0,0
66020,34,4,belleza,208.47,712.93,0,20,0,0
66021,25,8,hogar,663.8,160.03,1,18,1,0
66022,26,1,hogar,853.57,600.88,4,22,1,0
66023,51,5,hogar,134.39,136.24,4,16,1,0
66024,34,4,juguetes,59.97,150.25,4,29,0,0
66025,69,6,electronica,294.42,331.31,2,22,0,0
66026,60,0,belleza,90.42,400.5,4,17,1,0
66027,67,6,electronica,36.01,335.32,3,26,0,0
66028,39,5,juguetes,526.5,110.39,3,27,0,0
66029,20,3,juguetes,45.94,422.06,4,19,0,0
66030,58,7,electronica,140.81,364.8,2,19,0,0
66031,57,6,electronica,166.25,300.6,3,13,1,0
66032,46,3,juguetes,62.6,509.06,2,9,0,1
66033,56,4,hogar,352.59,503.13,4,25,0,0
66034,44,2,juguetes,114.46,648.09,2,26,1,0
66035,56,6,electronica,108.18,73.13,2,9,0,0
66036,57,4,electronica,322.8,267.78,1,19,0,0
66037,69,4,electronica,88.32,328.51,3,24,1,0
66038,54,4,belleza,526.45,160.04,3,24,0,0
66039,20,6,juguetes,12.93,423.78,3,22,0,0
66040,36,2,belleza,106.81,782.62,4,16,1,0
66041,51,6,belleza,652.41,500.65,4,13,0,0
66042,31,4,electronica,53.93,90.89,2,17,1,0
66043,38,2,belleza,88.61,723.6,2,25,0,0
66044,19,8,belleza,129.16,682.48,3,27,0,0
66045,27,2,juguetes,44.73,476.18,0,23,0,0
66046,69,0,hogar,30.38,601.44,0,14,1,0
66047,59,7,electronica,207.41,441.99,4,17,0,0
66048,34,5,moda,156.01,648.49,2,15,0,0
66049,19,4,electronica,246.49,793.73,3,14,1,0
66050,44,6,belleza,65.55,177.86,0,21,1,0
66051,18,3,hogar,14.07,738.04,2,16,0,0
66052,67,5,electronica,89.2,142.38,3,24,1,0
66053,53,3,hogar,190.62,686.11,2,19,0,0
66054,50,6,electronica,24.09,538.79,2,23,0,0
66055,39,5,belleza,84.1,172.94,0,15,1,0
66056,66,6,electronica,318.92,314.43,0,21,0,0
66057,52,5,electronica,143.68,120.48,1,13,1,0
66058,51,8,moda,62.56,57.56,3,19,1,0
66059,35,5,electronica,308.66,83.47,1,18,1,0
66060,53,6,juguetes,280.92,480.11,4,19,0,0
66061,20,10,hogar,2.76,458.39,3,22,0,0
66062,61,7,moda,314.21,88.85,0,13,0,0
66063,33,4,moda,271.04,768.93,3,15,0,0
66064,28,9,juguetes,72.02,180.24,4,28,1,0
66065,27,6,electronica,217.18,230.34,0,18,1,0
66066,68,8,electronica,277.59,510.07,0,15,1,0
66067,59,4,juguetes,210.5,759.29,2,25,1,0
66068,38,5,electronica,163.31,69.81,2,24,1,0
66069,42,9,moda,57.03,96.0,2,26,0,0
66070,52,5,electronica,103.95,96.36,3,16,1,0
66071,23,1,electronica,108.66,624.98,3,12,0,0
66072,63,7,moda,21.13,350.45,1,23,1,0
66073,61,4,hogar,616.65,317.93,2,19,1,0
66074,25,3,electronica,319.87,120.77,4,24,1,0
66075,51,6,hogar,87.38,180.66,0,17,0,0
66076,58,4,juguetes,312.87,517.32,2,17,1,0
66077,63,8,electronica,89.17,192.82,0,22,1,0
66078,18,3,moda,217.11,603.16,0,15,0,0
66079,20,4,moda,16.59,675.56,3,13,1,0
66080,69,5,moda,23.73,309.41,1,16,1,0
66081,55,4,juguetes,51.19,54.41,3,19,0,0
66082,44,4,hogar,43.32,99.96,1,10,1,0
66083,69,2,moda,154.69,793.2,2,13,1,0
66084,30,4,belleza,184.88,483.22,2,20,0,0
66085,60,4,hogar,90.02,580.01,0,15,1,0
66086,64,4,electronica,38.56,500.64,2,24,0,0
66087,67,4,juguetes,5.06,743.84,1,29,0,0
66088,36,5,belleza,483.63,95.1,4,19,0,0
66089,36,6,belleza,10.06,303.26,4,23,1,0
66090,23,6,belleza,290.91,141.99,3,21,0,0
66091,64,4,moda,401.11,636.44,2,12,0,1
66092,31,6,electronica,5.15,384.91,0,20,1,0
66093,22,2,electronica,78.08,644.53,1,18,0,0
66094,60,10,hogar,64.55,535.87,3,17,0,0
66095,69,7,moda,53.87,784.02,4,15,0,0
66096,62,6,hogar,143.47,725.33,1,14,0,0
66097,62,7,juguetes,444.98,164.58,2,18,0,0
66098,53,7,moda,81.79,140.39,3,22,1,0
66099,26,2,electronica,14.27,67.94,3,16,1,0
66100,40,6,hogar,208.78,603.72,1,19,1,0
66101,49,3,belleza,187.49,226.49,2,17,1,0
66102,46,7,electronica,198.65,436.88,2,19,0,0
66103,62,4,juguetes,36.81,737.33,3,19,1,0
66104,45,5,hogar,200.29,139.34,2,14,1,0
66105,57,5,juguetes,161.77,699.84,3,25,0,0
66106,69,5,belleza,76.1,101.26,4,28,0,0
66107,28,7,moda,416.97,252.23,4,22,1,0
66108,36,5,juguetes,29.58,521.88,2,28,0,0
66109,18,7,electronica,268.66,671.18,2,26,1,0
66110,26,4,hogar,41.29,749.63,4,17,0,0
66111,19,5,juguetes,139.89,391.4,4,21,0,0
66112,21,3,belleza,96.84,461.84,3,27,0,0
66113,46,4,hogar,276.76,363.7,1,18,0,0
66114,21,6,juguetes,76.69,136.64,2,10,1,0
66115,18,4,electronica,77.26,127.11,1,24,0,0
66116,45,7,electronica,2.45,351.32,0,23,0,0
66117,35,11,belleza,13.94,504.5,4,23,1,0
66118,63,2,belleza,89.85,30.27,4,15,1,0
66119,30,5,moda,143.89,692.35,2,14,1,1
66120,57,8,juguetes,153.01,609.06,4,20,1,0
66121,23,3,hogar,434.75,656.65,3,23,1,0
66122,66,9,belleza,122.7,164.89,4,15,0,0
66123,60,4,hogar,341.2,237.51,0,13,0,0
66124,64,3,moda,94.43,41.21,2,15,0,0
66125,56,3,hogar,833.37,731.22,4,25,0,0
66126,39,6,electronica,104.42,251.0,0,24,1,0
66127,47,8,juguetes,235.8,718.13,3,18,1,0
66128,44,6,moda,175.17,764.01,3,20,0,0
66129,25,2,moda,120.6,123.56,2,11,1,0
66130,60,4,juguetes,164.5,585.28,4,16,1,1
66131,45,7,hogar,250.54,417.56,2,15,1,1
66132,19,5,juguetes,21.82,44.11,4,23,0,1
66133,37,5,moda,16.27,292.73,0,12,1,0
66134,28,3,hogar,25.8,500.19,3,18,1,0
66135,31,3,moda,84.46,362.43,1,17,1,0
66136,41,4,belleza,47.11,255.66,1,32,1,0
66137,30,7,hogar,41.15,784.57,0,27,1,0
66138,25,5,juguetes,27.41,224.26,4,29,1,0
66139,61,1,moda,433.39,793.23,0,20,1,0
66140,38,6,juguetes,162.79,158.21,0,21,0,0
66141,39,8,juguetes,684.85,571.42,1,10,1,0
66142,26,3,belleza,87.75,701.48,1,19,0,0
66143,59,8,electronica,91.9,684.53,3,21,1,0
66144,60,10,electronica,138.58,95.24,1,19,0,0
66145,28,4,moda,153.79,684.11,2,19,0,0
66146,33,5,moda,32.06,479.2,1,20,1,0
66147,67,2,hogar,36.26,754.19,3,16,1,0
66148,26,5,moda,236.55,432.25,1,16,1,0
66149,20,9,belleza,367.17,564.62,2,26,1,0
66150,53,3,juguetes,39.38,482.24,4,18,0,0
66151,69,3,hogar,272.17,227.9,1,18,0,0
66152,68,2,hogar,186.75,666.58,4,14,0,0
66153,59,6,hogar,475.3,395.09,3,28,1,0
66154,30,7,hogar,124.9,690.35,1,22,1,0
66155,18,6,moda,150.09,608.83,2,22,0,0
66156,61,6,moda,36.99,395.87,2,18,0,0
