product_id,category,price,vendor_id
2298,gaming,335.24,170
2299,hogar,194.03,287
2300,moda,399.83,434
2301,moda,410.07,354
2302,moda,183.52,327
2303,electro,248.34,232
2304,hogar,297.64,437
2305,hogar,416.24,138
2306,gaming,443.28,94
2307,moda,36.79,489
2308,gaming,201.2,132
2309,electro,317.17,34
2310,moda,238.69,111
2311,gaming,491.45,464
2312,moda,261.88,185
2313,belleza,194.3,191
2314,moda,207.38,441
2315,gaming,423.37,492
2316,belleza,109.78,85
2317,moda,125.53,356
2318,gaming,263.4,347
2319,moda,385.15,429
2320,gaming,403.77,487
2321,electro,77.56,73
2322,moda,292.85,484
2323,electro,272.65,386
2324,hogar,225.87,494
2325,hogar,15.65,350
2326,gaming,33.54,401
2327,belleza,498.91,94
2328,hogar,353.42,68
2329,electro,162.84,172
2330,electro,371.95,120
2331,moda,375.97,373
2332,hogar,66.9,241
2333,hogar,137.21,47
2334,moda,277.16,185
2335,hogar,100.64,454
2336,moda,306.31,225
2337,gaming,414.84,99
2338,hogar,137.17,122
2339,electro,361.54,22
2340,hogar,13.23,144
2341,moda,186.26,128
2342,electro,268.14,18
2343,belleza,15.04,226
2344,belleza,283.93,453
2345,hogar,172.38,211
2346,moda,160.79,2
2347,moda,461.9,204
2348,gaming,431.44,247
2349,electro,78.88,166
2350,electro,275.46,24
2351,belleza,421.56,491
2352,electro,246.46,150
2353,moda,53.94,108
2354,moda,462.66,380
2355,belleza,20.55,63
2356,moda,28.54,82
2357,hogar,401.57,37
2358,belleza,355.59,116
2359,hogar,348.52,338
2360,electro,35.42,129
2361,electro,233.72,398
2362,electro,362.99,352
2363,hogar,249.79,126
2364,electro,106.43,251
2365,belleza,106.86,305
2366,hogar,274.41,92
2367,electro,116.21,248
2368,electro,253.3,491
2369,gaming,183.63,47
2370,gaming,25.03,88
2371,belleza,172.26,329
2372,belleza,6.82,191
2373,moda,124.46,163
2374,hogar,97.46,363
2375,hogar,108.15,164
2376,belleza,356.27,241
2377,electro,437.53,464
2378,electro,404.87,144
2379,electro,319.41,360
2380,belleza,417.73,401
2381,electro,150.22,186
2382,hogar,196.09,69
2383,belleza,452.26,322
2384,moda,346.41,245
2385,electro,184.51,214
2386,electro,144.47,419
2387,belleza,220.2,168
2388,belleza,16.86,139
2389,moda,370.03,176
2390,electro,92.7,186
2391,gaming,176.04,339
2392,electro,356.17,441
2393,moda,378.5,362
2394,belleza,189.94,183
2395,electro,85.13,115
2396,electro,38.68,81
2397,moda,392.43,481
2398,electro,266.3,3
2399,electro,429.01,175
2400,gaming,406.52,159
2401,gaming,470.55,32
2402,hogar,391.44,335
2403,hogar,363.61,461
2404,moda,116.73,288
2405,hogar,120.0,202
2406,belleza,409.09,340
2407,belleza,428.56,389
2408,belleza,65.56,254
2409,electro,221.52,447
2410,hogar,74.04,431
2411,gaming,469.95,424
2412,hogar,322.67,330
2413,electro,410.47,56
2414,moda,412.18,194
2415,gaming,193.16,130
2416,belleza,125.08,115
2417,belleza,492.76,65
2418,electro,219.27,78
2419,hogar,56.09,3
2420,gaming,322.07,329
2421,gaming,368.0,114
2422,electro,303.88,91
2423,electro,168.67,440
2424,belleza,292.22,175
2425,electro,231.6,41
2426,moda,427.45,343
2427,gaming,449.04,130
2428,moda,304.81,270
2429,electro,358.75,77
2430,moda,244.61,471
2431,hogar,125.27,50
2432,belleza,149.79,297
2433,gaming,227.35,476
2434,belleza,416.23,209
2435,gaming,307.22,384
2436,belleza,232.25,284
2437,moda,220.01,126
2438,gaming,477.21,228
2439,gaming,358.79,3
2440,electro,152.01,366
2441,moda,172.25,180
2442,belleza,385.0,239
2443,electro,281.34,50
2444,electro,474.7,458
2445,moda,306.01,156
2446,hogar,271.69,260
2447,gaming,40.69,198
2448,gaming,279.35,73
2449,hogar,445.98,224
2450,belleza,418.46,380
2451,hogar,180.79,491
2452,hogar,448.33,447
2453,hogar,481.21,32
2454,belleza,152.01,229
2455,hogar,104.12,492
2456,hogar,149.58,117
2457,gaming,216.71,96
2458,gaming,216.25,311
2459,hogar,274.18,57
2460,electro,210.57,28
2461,belleza,224.16,2
2462,gaming,348.55,364
2463,gaming,195.67,61
2464,belleza,56.28,54
2465,moda,55.35,54
2466,electro,455.88,386
2467,gaming,379.95,468
2468,gaming,220.02,103
2469,electro,145.66,412
2470,moda,262.55,386
2471,moda,357.62,135
2472,gaming,495.95,111
2473,gaming,52.03,342
2474,electro,28.65,208
2475,hogar,365.07,209
2476,gaming,131.24,438
2477,electro,388.85,202
2478,moda,442.6,33
2479,moda,235.39,10
2480,hogar,438.89,162
2481,belleza,415.7,366
2482,hogar,354.26,298
2483,electro,152.02,487
2484,belleza,240.38,147
2485,hogar,311.41,318
2486,moda,449.73,131
2487,moda,332.52,213
2488,hogar,291.1,188
2489,gaming,283.54,99
2490,hogar,255.76,39
2491,hogar,100.0,334
2492,belleza,391.83,186
2493,belleza,71.06,415
2494,belleza,308.09,109
2495,belleza,350.03,453
2496,electro,52.4,427
2497,hogar,124.35,13
2498,belleza,80.92,188
2499,hogar,99.79,456
2500,hogar,124.34,146
2501,electro,28.05,110
2502,gaming,314.66,367
2503,gaming,222.05,403
2504,electro,491.37,275
2505,hogar,452.04,36
2506,hogar,110.14,65
2507,belleza,109.53,249
2508,moda,460.35,428
2509,electro,449.75,411
2510,gaming,187.84,370
2511,hogar,196.71,304
2512,hogar,51.69,297
2513,gaming,44.71,288
2514,electro,87.69,133
2515,belleza,244.09,372
2516,belleza,489.92,453
2517,hogar,474.53,368
2518,moda,109.25,170
2519,hogar,289.32,87
2520,gaming,8.76,216
2521,moda,112.01,66
2522,electro,53.35,242
2523,moda,114.93,270
2524,gaming,87.25,57
2525,gaming,326.62,104
2526,gaming,232.24,329
2527,moda,412.8,343
2528,electro,398.25,394
2529,hogar,429.02,342
2530,belleza,359.92,440
2531,gaming,145.87,308
2532,belleza,344.84,7
2533,electro,141.3,312
2534,moda,399.19,479
2535,belleza,23.4,3
2536,belleza,303.37,494
2537,belleza,425.94,435
2538,moda,80.87,271
2539,gaming,256.44,168
2540,gaming,207.16,289
2541,gaming,351.19,319
2542,belleza,116.76,132
2543,moda,328.46,46
2544,electro,370.16,476
2545,gaming,281.59,253
2546,electro,450.6,498
2547,electro,479.4,135
2548,gaming,378.42,76
2549,moda,493.05,228
2550,belleza,230.43,86
2551,gaming,327.64,294
2552,belleza,214.73,186
2553,moda,135.45,93
2554,gaming,96.79,369
2555,moda,342.64,3
2556,gaming,363.04,378
2557,moda,289.97,243
2558,gaming,157.1,423
2559,belleza,128.74,14
2560,belleza,425.14,75
2561,belleza,99.29,66
2562,hogar,97.28,416
2563,electro,100.53,425
2564,moda,299.77,112
2565,moda,140.41,27
2566,belleza,294.25,102
2567,belleza,148.76,42
2568,moda,142.65,33
2569,belleza,183.24,381
2570,belleza,498.48,141
2571,belleza,54.16,57
2572,hogar,256.09,435
2573,hogar,460.48,345
2574,hogar,258.76,47
2575,gaming,338.23,457
2576,electro,15.12,360
2577,gaming,298.52,398
2578,moda,215.82,297
2579,moda,314.53,116
2580,moda,338.77,181
2581,hogar,310.43,363
2582,gaming,116.83,460
2583,electro,412.5,149
2584,hogar,469.38,338
2585,belleza,412.53,232
2586,electro,41.06,221
2587,moda,84.5,18
2588,gaming,443.2,361
2589,moda,303.86,230
2590,hogar,396.11,247
2591,hogar,226.16,33
2592,belleza,443.2,425
2593,belleza,233.02,371
2594,moda,122.74,499
2595,gaming,437.39,166
2596,moda,298.69,372
2597,belleza,199.03,464
2598,hogar,212.24,161
2599,gaming,353.74,274
2600,electro,26.29,455
2601,belleza,55.15,399
2602,belleza,237.9,182
2603,moda,242.46,120
2604,belleza,18.3,470
2605,belleza,6.02,219
2606,gaming,131.76,209
2607,hogar,250.99,45
2608,belleza,329.55,298
2609,hogar,295.21,315
2610,moda,282.43,23
2611,belleza,14.62,29
2612,moda,180.51,278
2613,electro,186.32,255
2614,gaming,58.94,455
2615,hogar,388.6,161
2616,belleza,92.14,343
2617,belleza,331.76,214
2618,gaming,126.49,50
2619,moda,322.03,452
2620,electro,284.2,81
2621,hogar,51.97,439
2622,belleza,74.38,317
2623,belleza,150.74,38
2624,electro,287.01,189
2625,moda,104.0,329
2626,electro,268.5,323
2627,moda,50.15,404
2628,moda,324.4,165
2629,moda,98.33,449
2630,hogar,166.3,146
2631,gaming,356.75,378
2632,hogar,423.12,182
2633,moda,331.27,367
2634,hogar,283.52,136
2635,moda,211.25,11
2636,moda,294.38,305
2637,moda,411.73,257
2638,gaming,191.93,171
2639,electro,23.82,61
2640,hogar,406.86,369
2641,hogar,367.34,123
2642,belleza,74.47,87
2643,hogar,367.75,254
2644,electro,495.51,452
2645,gaming,9.54,149
2646,moda,136.54,209
2647,gaming,77.91,382
2648,electro,361.61,347
2649,gaming,402.98,439
2650,hogar,154.38,491
2651,hogar,18.27,43
2652,electro,204.73,218
2653,moda,497.07,468
2654,electro,30.16,448
2655,hogar,360.09,256
2656,gaming,168.87,356
2657,hogar,437.08,12
2658,electro,197.11,187
2659,hogar,377.6,455
2660,hogar,406.76,235
2661,belleza,174.25,382
2662,hogar,134.71,258
2663,hogar,52.72,384
2664,hogar,385.35,435
2665,moda,78.48,50
2666,moda,120.31,100
2667,belleza,121.2,260
2668,gaming,7.51,157
2669,gaming,336.85,86
2670,gaming,56.07,457
2671,electro,237.65,25
2672,moda,259.95,172
2673,moda,285.34,288
2674,hogar,48.63,237
2675,electro,327.86,436
2676,belleza,130.91,344
2677,hogar,185.28,289
2678,gaming,251.41,78
2679,moda,460.8,55
2680,hogar,309.57,277
2681,moda,369.79,295
2682,moda,137.48,265
2683,moda,139.04,449
2684,gaming,72.88,473
2685,electro,107.89,408
2686,gaming,228.34,135
2687,moda,187.14,142
2688,hogar,386.44,436
2689,gaming,26.65,281
2690,hogar,315.0,9
2691,gaming,235.18,60
2692,moda,437.08,379
2693,electro,6.05,170
2694,gaming,168.17,293
2695,belleza,41.94,484
2696,moda,320.51,38
2697,belleza,17.63,203
2698,gaming,450.54,405
2699,belleza,399.15,276
2700,belleza,424.26,210
2701,moda,85.84,244
2702,gaming,256.26,404
2703,electro,320.8,75
2704,belleza,258.69,235
2705,belleza,156.63,436
2706,moda,185.36,449
2707,gaming,346.67,465
2708,moda,237.24,225
2709,hogar,272.25,235
2710,belleza,174.38,21
2711,gaming,427.97,51
2712,hogar,246.51,433
2713,hogar,231.35,497
2714,hogar,308.93,84
2715,electro,366.68,396
2716,moda,136.39,224
2717,belleza,471.65,168
2718,moda,453.46,498
2719,hogar,445.28,186
2720,electro,274.41,283
2721,hogar,292.63,250
2722,gaming,152.64,468
2723,hogar,16.11,292
2724,hogar,194.05,241
2725,belleza,391.91,109
2726,hogar,424.86,381
2727,gaming,32.97,315
2728,electro,70.42,142
2729,belleza,482.65,300
2730,gaming,422.89,375
2731,belleza,70.37,82
2732,gaming,252.83,345
2733,hogar,377.44,139
2734,hogar,496.99,165
2735,electro,166.22,324
2736,moda,322.52,101
2737,belleza,362.0,298
2738,moda,134.02,460
2739,moda,82.83,9
2740,gaming,99.02,54
2741,moda,489.97,147
2742,electro,468.47,53
2743,moda,266.84,427
2744,electro,179.68,107
2745,moda,257.42,147
2746,hogar,177.32,236
2747,moda,94.17,382
2748,gaming,423.28,312
2749,belleza,14.46,442
2750,belleza,151.36,288
2751,electro,420.46,2
2752,belleza,204.67,236
2753,belleza,289.62,26
2754,belleza,114.41,268
2755,moda,141.31,407
2756,electro,422.63,491
2757,electro,477.61,132
2758,belleza,329.55,24
2759,electro,243.77,280
2760,hogar,494.71,313
2761,moda,335.97,91
2762,electro,270.48,451
2763,gaming,229.66,298
2764,gaming,79.21,274
2765,moda,413.0,220
2766,hogar,119.61,108
2767,belleza,124.59,64
2768,gaming,207.94,150
2769,electro,260.83,69
2770,electro,68.69,388
2771,gaming,91.67,357
2772,belleza,96.96,331
2773,hogar,379.53,211
2774,hogar,262.33,103
2775,gaming,160.48,197
2776,electro,436.99,131
2777,gaming,390.17,106
2778,moda,485.97,376
2779,electro,81.95,324
2780,belleza,270.1,247
2781,hogar,6.97,52
2782,belleza,150.0,352
2783,moda,453.33,51
2784,gaming,280.92,243
2785,gaming,290.62,487
2786,moda,312.08,285
2787,gaming,257.76,78
2788,gaming,54.5,115
2789,belleza,414.86,239
2790,gaming,118.59,269
2791,electro,146.35,230
2792,gaming,445.85,201
2793,electro,30.91,177
2794,gaming,376.14,141
2795,belleza,83.79,371
2796,hogar,494.35,246
2797,electro,303.07,322
2798,gaming,230.04,9
2799,hogar,459.65,470
2800,belleza,281.65,193
2801,belleza,141.06,468
2802,gaming,215.68,459
2803,moda,45.62,142
2804,gaming,275.31,390
2805,gaming,293.69,8
2806,electro,60.41,475
2807,gaming,60.73,85
2808,hogar,446.81,240
2809,gaming,334.65,477
2810,gaming,189.87,436
2811,hogar,287.85,180
2812,belleza,207.6,338
2813,belleza,134.6,33
2814,belleza,497.32,399
2815,hogar,86.97,32
2816,gaming,146.47,445
2817,belleza,268.15,169
2818,moda,285.87,235
2819,electro,153.01,494
2820,moda,316.18,326
2821,gaming,364.5,323
2822,electro,179.25,364
2823,electro,473.11,485
2824,belleza,360.28,232
2825,electro,285.71,128
2826,electro,32.99,48
2827,gaming,297.63,258
2828,electro,319.67,346
2829,hogar,321.65,377
2830,belleza,217.84,23
2831,belleza,403.52,146
2832,hogar,429.21,350
2833,electro,476.77,476
2834,gaming,50.63,237
2835,belleza,210.79,21
2836,moda,152.81,101
2837,moda,47.76,209
2838,belleza,141.94,140
2839,gaming,177.74,3
2840,belleza,169.67,60
2841,belleza,356.33,70
2842,moda,177.04,393
2843,electro,498.16,157
2844,gaming,32.69,465
2845,electro,337.66,168
2846,moda,346.62,196
2847,moda,19.57,170
2848,moda,400.67,33
2849,belleza,224.04,108
2850,gaming,68.13,416
2851,electro,463.65,282
2852,moda,390.61,462
2853,electro,436.48,196
2854,moda,334.44,419
2855,hogar,49.58,79
2856,electro,489.55,406
2857,belleza,415.63,176
2858,gaming,142.49,34
2859,hogar,130.36,301
2860,gaming,434.66,171
2861,belleza,124.22,154
2862,moda,130.41,296
2863,gaming,386.04,495
2864,moda,109.28,65
2865,moda,61.42,217
2866,gaming,240.3,439
2867,moda,370.06,238
2868,moda,395.53,169
2869,belleza,300.38,75
2870,electro,324.11,426
2871,electro,78.77,52
2872,hogar,382.56,229
2873,gaming,8.11,147
2874,gaming,117.85,33
2875,hogar,404.0,108
2876,moda,197.89,236
2877,gaming,187.62,368
2878,hogar,182.52,348
2879,belleza,357.8,378
2880,moda,143.79,350
2881,moda,434.7,491
2882,belleza,396.14,234
2883,hogar,319.55,399
2884,belleza,460.51,341
2885,belleza,479.2,247
2886,belleza,325.25,465
2887,belleza,48.76,134
2888,gaming,99.22,126
2889,electro,286.45,130
2890,moda,12.16,358
2891,moda,285.53,177
2892,hogar,496.67,208
2893,belleza,227.9,336
2894,belleza,410.0,382
2895,hogar,55.83,366
2896,hogar,99.63,180
2897,moda,68.49,216
2898,hogar,496.63,148
2899,moda,337.45,372
2900,electro,338.41,28
2901,hogar,409.15,257
2902,hogar,72.5,305
2903,moda,306.49,122
2904,electro,183.62,162
2905,moda,442.73,269
2906,moda,447.02,10
2907,gaming,75.34,437
2908,belleza,88.68,476
2909,belleza,491.54,192
2910,electro,238.15,157
2911,moda,400.47,44
2912,moda,417.41,330
2913,gaming,164.04,470
2914,moda,344.12,43
2915,moda,352.84,49
2916,hogar,393.21,388
2917,belleza,40.88,309
2918,moda,30.75,181
2919,electro,311.41,360
2920,moda,392.98,242
2921,electro,491.1,150
2922,gaming,26.99,1
2923,hogar,41.03,312
2924,gaming,341.57,416
2925,belleza,406.39,7
2926,hogar,161.05,427
2927,belleza,163.35,444
2928,hogar,170.72,274
2929,moda,325.57,60
2930,electro,459.25,271
2931,hogar,475.14,45
2932,belleza,168.4,101
2933,hogar,440.13,309
2934,gaming,247.84,58
2935,hogar,164.05,494
2936,moda,10.96,76
2937,gaming,8.39,430
2938,gaming,266.29,133
2939,gaming,434.16,244
2940,hogar,294.41,421
2941,gaming,421.34,206
2942,belleza,259.98,456
2943,gaming,370.5,235
2944,hogar,29.06,118
2945,moda,194.57,148
2946,electro,390.48,273
2947,electro,181.93,448
2948,gaming,192.1,120
2949,gaming,275.86,127
2950,gaming,6.56,490
2951,moda,324.03,305
2952,gaming,289.34,140
2953,hogar,177.47,161
2954,gaming,472.63,412
2955,moda,68.59,37
2956,belleza,14.06,95
2957,belleza,476.15,268
2958,gaming,392.55,304
2959,moda,444.76,292
2960,electro,15.87,406
2961,electro,456.15,54
2962,belleza,91.83,315
2963,moda,381.76,115
2964,hogar,70.16,480
2965,moda,76.72,80
2966,gaming,441.24,409
2967,gaming,216.6,420
2968,electro,157.48,243
2969,electro,276.91,332
2970,belleza,360.71,357
2971,electro,17.09,235
2972,belleza,169.97,142
2973,electro,205.88,181
2974,gaming,313.33,219
2975,hogar,389.18,465
2976,hogar,204.92,272
2977,hogar,340.26,388
2978,gaming,497.21,81
2979,moda,365.77,364
2980,moda,465.21,492
2981,moda,127.34,212
2982,gaming,442.99,33
2983,moda,57.54,398
2984,electro,152.93,152
2985,gaming,14.51,262
2986,gaming,248.42,353
2987,moda,228.61,457
2988,gaming,170.92,143
2989,gaming,52.45,486
2990,belleza,128.8,246
2991,electro,149.93,32
2992,moda,283.33,168
2993,hogar,205.28,433
2994,electro,84.44,88
2995,electro,163.32,272
2996,hogar,52.2,243
2997,moda,483.58,274
2998,belleza,231.6,439
2999,hogar,381.14,78
3000,belleza,127.09,337
3001,belleza,122.08,425
3002,moda,303.29,196
3003,gaming,433.84,157
3004,gaming,141.0,390
3005,gaming,450.62,40
3006,hogar,55.79,235
3007,belleza,53.39,297
3008,gaming,290.93,31
3009,moda,32.28,70
3010,hogar,275.61,345
3011,moda,301.53,118
3012,electro,28.91,438
3013,electro,330.92,350
3014,hogar,169.53,6
3015,moda,477.52,381
3016,belleza,225.65,295
3017,gaming,34.95,61
3018,electro,295.64,159
3019,hogar,466.4,427
3020,hogar,369.59,438
3021,gaming,186.45,318
3022,gaming,179.49,412
3023,hogar,149.75,86
3024,gaming,97.88,197
3025,moda,275.6,314
3026,belleza,87.11,104
3027,belleza,178.34,266
3028,gaming,270.82,435
3029,electro,345.01,158
3030,belleza,79.26,22
3031,belleza,407.82,259
3032,electro,44.6,425
3033,hogar,385.68,299
3034,hogar,359.54,453
3035,belleza,111.95,480
3036,electro,262.2,171
3037,electro,31.23,246
3038,hogar,51.89,172
3039,gaming,385.7,414
3040,moda,173.67,122
3041,gaming,232.6,273
3042,hogar,331.65,183
3043,belleza,407.48,234
3044,hogar,451.11,144
3045,electro,418.63,411
3046,gaming,144.81,340
3047,hogar,372.59,316
3048,moda,77.58,223
3049,electro,160.05,474
3050,electro,276.63,353
3051,gaming,332.79,397
3052,belleza,365.9,313
3053,gaming,111.78,67
3054,moda,429.31,66
3055,hogar,490.34,146
3056,electro,83.13,237
3057,hogar,214.01,26
3058,hogar,469.56,281
3059,gaming,342.32,330
3060,moda,240.59,178
3061,moda,421.52,123
3062,electro,421.7,444
3063,moda,417.65,180
3064,gaming,43.18,4
3065,electro,207.63,119
3066,hogar,488.08,451
3067,gaming,76.45,233
3068,belleza,51.92,90
3069,hogar,149.74,97
3070,belleza,54.09,376
3071,hogar,421.45,455
3072,gaming,319.73,470
3073,gaming,146.31,381
3074,moda,181.65,329
3075,belleza,101.32,33
3076,moda,151.33,47
3077,gaming,252.6,63
3078,gaming,134.71,214
3079,belleza,310.43,301
3080,moda,101.53,57
3081,electro,311.38,146
3082,gaming,495.39,210
3083,moda,114.01,45
3084,electro,286.83,126
3085,hogar,158.64,352
3086,electro,23.59,378
3087,hogar,7.45,430
3088,belleza,188.94,241
3089,gaming,32.51,83
3090,moda,28.93,187
3091,belleza,162.47,170
3092,electro,361.34,75
3093,belleza,473.19,385
3094,moda,344.52,133
3095,belleza,326.13,442
3096,gaming,490.68,480
3097,gaming,115.18,331
3098,hogar,126.91,38
3099,electro,89.59,258
3100,belleza,51.36,161
3101,belleza,33.88,451
3102,belleza,351.34,219
3103,moda,49.91,419
3104,hogar,479.79,117
3105,moda,381.17,482
3106,electro,438.82,145
3107,hogar,128.88,452
3108,hogar,430.83,235
3109,hogar,138.02,63
3110,hogar,481.28,16
3111,gaming,7.0,405
3112,hogar,301.11,46
3113,electro,36.17,1
3114,belleza,362.5,100
3115,electro,383.42,454
3116,moda,318.22,246
3117,belleza,412.94,414
3118,gaming,237.67,132
3119,gaming,138.89,440
3120,gaming,160.62,296
3121,belleza,472.76,487
3122,gaming,459.15,270
3123,electro,42.0,323
3124,hogar,373.46,70
3125,gaming,238.87,223
3126,gaming,76.31,347
3127,belleza,105.1,67
3128,electro,440.92,115
3129,hogar,462.06,393
3130,electro,489.79,121
3131,hogar,259.6,181
3132,belleza,361.54,7
3133,electro,459.74,279
3134,hogar,387.6,471
3135,hogar,341.94,415
3136,electro,169.37,154
3137,hogar,173.92,425
3138,gaming,398.62,239
3139,gaming,68.78,487
3140,moda,136.2,197
3141,gaming,258.11,412
3142,electro,486.85,110
3143,belleza,33.64,75
3144,gaming,97.6,430
3145,electro,446.46,86
3146,moda,473.11,305
3147,moda,490.46,68
3148,belleza,441.39,24
3149,hogar,192.04,408
3150,moda,17.13,6
3151,gaming,189.64,378
3152,belleza,296.53,480
3153,electro,288.03,21
3154,electro,482.47,175
3155,belleza,201.13,447
3156,hogar,242.56,64
3157,hogar,19.62,463
3158,electro,442.04,147
3159,hogar,359.91,22
3160,hogar,274.95,251
3161,electro,292.84,9
3162,moda,378.77,421
3163,electro,316.16,25
3164,hogar,226.54,17
3165,belleza,113.4,286
3166,gaming,132.58,106
3167,belleza,130.39,283
3168,gaming,383.67,219
3169,moda,194.32,74
3170,moda,78.84,33
3171,hogar,277.85,427
3172,hogar,107.96,496
3173,moda,186.96,214
3174,electro,234.24,494
3175,gaming,446.23,440
3176,moda,472.8,172
3177,hogar,166.21,410
3178,moda,454.76,497
3179,belleza,402.38,218
3180,electro,257.16,148
3181,belleza,68.99,389
3182,gaming,68.47,109
3183,moda,324.79,434
3184,gaming,212.24,65
3185,electro,297.24,29
3186,moda,129.19,353
3187,belleza,366.68,22
3188,hogar,421.94,414
3189,moda,252.31,25
3190,moda,212.49,66
3191,hogar,69.45,374
3192,gaming,494.8,15
3193,electro,485.0,272
3194,gaming,112.2,455
3195,hogar,445.95,496
3196,electro,170.07,180
3197,hogar,469.79,425
3198,belleza,83.37,468
3199,gaming,99.44,96
3200,gaming,274.21,42
3201,moda,268.96,273
3202,electro,122.17,181
3203,hogar,108.35,319
3204,hogar,468.17,11
3205,hogar,209.87,132
3206,moda,134.89,469
3207,belleza,85.18,252
3208,moda,293.52,294
3209,gaming,317.79,157
3210,belleza,438.18,478
3211,hogar,36.22,481
3212,moda,126.33,16
3213,belleza,65.0,199
3214,gaming,359.56,217
3215,moda,34.77,439
3216,belleza,380.23,181
3217,electro,426.13,429
3218,electro,316.18,438
3219,gaming,89.54,14
3220,belleza,235.58,46
3221,moda,24.13,475
3222,electro,159.21,181
3223,hogar,131.16,390
3224,gaming,284.47,18
3225,electro,129.53,158
3226,moda,14.35,148
3227,belleza,339.15,173
3228,belleza,397.64,46
3229,belleza,145.98,215
3230,moda,327.21,417
3231,hogar,157.02,310
3232,moda,116.97,276
3233,belleza,276.25,363
3234,electro,443.88,330
3235,moda,84.16,293
3236,hogar,190.74,333
3237,gaming,89.07,24
3238,gaming,493.94,312
3239,moda,285.29,325
3240,belleza,343.04,414
3241,moda,101.44,302
3242,hogar,440.38,89
3243,moda,163.05,359
3244,electro,215.41,491
3245,belleza,134.6,433
3246,electro,411.92,234
3247,gaming,76.24,148
3248,moda,203.4,244
3249,moda,377.7,108
3250,moda,36.76,16
3251,hogar,312.3,271
3252,belleza,187.6,18
3253,gaming,482.21,270
3254,moda,282.88,267
3255,belleza,407.77,177
3256,electro,106.72,174
3257,gaming,119.27,104
3258,electro,301.56,251
3259,moda,32.38,355
3260,belleza,474.67,65
3261,moda,246.35,189
3262,moda,447.38,152
3263,gaming,433.66,86
3264,moda,311.77,19
3265,gaming,293.59,276
3266,electro,233.39,26
3267,gaming,219.07,375
3268,electro,73.13,314
3269,electro,225.61,5
3270,moda,96.61,28
3271,moda,26.7,51
3272,electro,143.84,200
3273,moda,74.8,147
3274,moda,40.4,421
3275,belleza,301.85,110
3276,electro,185.85,57
3277,electro,268.37,288
3278,gaming,294.08,191
3279,gaming,385.65,367
3280,gaming,102.87,60
3281,moda,380.32,20
3282,belleza,454.37,449
3283,moda,58.67,2
3284,electro,30.27,441
3285,gaming,467.07,436
3286,belleza,311.37,51
3287,moda,12.07,430
3288,belleza,445.26,20
3289,belleza,455.14,468
3290,gaming,87.97,88
3291,electro,447.97,278
3292,hogar,15.91,197
3293,moda,217.38,488
3294,belleza,448.62,51
3295,moda,356.57,188
3296,gaming,276.1,262
3297,gaming,155.4,91
3298,hogar,96.69,171
3299,belleza,327.29,231
3300,electro,119.46,207
3301,belleza,151.1,348
3302,belleza,98.76,223
3303,electro,79.17,358
3304,gaming,309.65,455
3305,belleza,349.4,147
3306,moda,127.78,450
3307,gaming,106.92,466
3308,hogar,321.55,241
3309,electro,330.9,157
3310,moda,294.07,319
3311,gaming,20.03,493
3312,moda,230.81,201
3313,moda,77.93,174
3314,gaming,431.7,468
3315,gaming,468.68,232
3316,hogar,8.98,135
3317,gaming,231.23,286
3318,gaming,95.95,83
3319,gaming,278.02,10
3320,belleza,467.81,171
3321,electro,351.56,223
3322,electro,18.96,319
3323,belleza,456.08,331
3324,belleza,461.87,51
3325,moda,159.84,99
3326,gaming,69.19,493
3327,hogar,337.85,257
3328,hogar,6.4,466
3329,moda,448.95,232
3330,electro,357.95,462
3331,hogar,325.94,352
3332,gaming,309.96,404
3333,electro,230.97,403
3334,moda,479.62,280
3335,electro,379.06,420
3336,moda,196.87,180
3337,gaming,213.12,394
3338,gaming,194.97,79
3339,hogar,340.25,454
3340,belleza,203.97,42
3341,electro,455.67,115
3342,gaming,436.67,407
3343,belleza,298.87,153
3344,gaming,244.85,110
3345,moda,172.84,344
3346,gaming,331.57,101
3347,hogar,460.35,165
3348,electro,345.83,421
3349,hogar,35.91,336
3350,gaming,372.12,256
3351,hogar,236.63,281
3352,electro,91.37,219
3353,gaming,475.37,214
3354,hogar,479.4,208
3355,belleza,494.2,437
3356,electro,197.29,490
3357,gaming,94.02,210
3358,hogar,467.83,216
3359,gaming,394.58,332
3360,moda,471.25,264
3361,moda,333.72,123
3362,belleza,59.11,410
3363,moda,406.27,436
3364,hogar,258.06,453
3365,belleza,147.2,268
3366,electro,194.15,437
3367,electro,92.05,35
3368,electro,225.7,471
3369,belleza,108.7,90
3370,gaming,481.19,259
3371,belleza,220.43,340
3372,moda,432.95,378
3373,belleza,318.71,329
3374,gaming,292.2,201
3375,electro,41.16,265
3376,electro,340.8,323
3377,electro,338.39,137
3378,gaming,427.24,90
3379,electro,338.97,475
3380,electro,199.74,142
3381,moda,349.79,321
3382,hogar,6.82,349
3383,belleza,484.51,375
3384,moda,403.46,382
3385,hogar,337.26,376
3386,belleza,360.05,474
3387,hogar,288.02,149
3388,belleza,295.73,200
3389,belleza,483.46,210
3390,gaming,460.13,100
3391,hogar,70.54,261
3392,hogar,481.84,104
3393,moda,361.94,284
3394,moda,359.87,264
3395,electro,123.61,122
3396,moda,221.67,281
3397,electro,102.19,203
3398,moda,102.99,360
3399,moda,82.36,41
3400,moda,300.97,135
3401,hogar,164.28,464
3402,electro,70.02,218
3403,hogar,175.59,100
3404,electro,379.13,354
3405,gaming,17.58,165
3406,electro,155.03,18
3407,hogar,32.53,372
