user_id,grupo,prob_compra_previa,descuento_ofrecido,engagement_score,historial_compras,compra
31373,control,0.282,10,0.352,11,0
31374,control,0.277,5,0.322,3,0
31375,control,0.367,5,0.966,4,0
31376,tratamiento,0.087,5,0.32,3,0
31377,control,0.148,0,0.104,6,0
31378,tratamiento,0.186,5,0.14,3,0
31379,control,0.116,15,0.964,3,0
31380,control,0.331,0,0.61,12,0
31381,tratamiento,0.074,10,0.936,8,0
31382,control,0.206,5,0.061,6,0
31383,tratamiento,0.048,15,0.086,6,0
31384,control,0.297,15,0.648,9,0
31385,control,0.139,10,0.408,9,0
31386,tratamiento,0.121,10,0.929,0,0
31387,control,0.096,0,0.07,14,1
31388,control,0.052,15,0.911,0,0
31389,tratamiento,0.068,10,0.29,11,0
31390,tratamiento,0.056,0,0.29,10,0
31391,tratamiento,0.004,5,0.24,12,0
31392,tratamiento,0.084,15,0.905,13,0
31393,tratamiento,0.339,0,0.96,8,0
31394,control,0.368,5,0.176,8,0
31395,control,0.167,0,0.76,3,0
31396,tratamiento,0.381,15,0.59,6,1
31397,control,0.366,10,0.147,8,0
31398,tratamiento,0.111,10,0.861,5,0
31399,tratamiento,0.282,15,0.829,14,0
31400,control,0.026,5,0.066,14,0
31401,tratamiento,0.146,5,0.001,2,0
31402,control,0.191,10,0.781,12,0
31403,tratamiento,0.385,15,0.326,14,1
31404,tratamiento,0.12,0,0.494,13,1
31405,tratamiento,0.095,15,0.021,14,0
31406,tratamiento,0.261,10,0.002,0,0
31407,tratamiento,0.306,5,0.843,9,0
31408,tratamiento,0.273,10,0.375,7,0
31409,control,0.042,5,0.882,4,0
31410,control,0.148,10,0.503,9,0
31411,control,0.213,15,0.494,2,1
31412,tratamiento,0.249,10,0.334,8,1
31413,tratamiento,0.172,5,0.769,7,0
31414,control,0.017,15,0.978,11,0
31415,control,0.263,0,0.958,12,1
31416,control,0.315,10,0.856,10,1
31417,tratamiento,0.095,10,0.996,4,0
31418,tratamiento,0.069,10,0.642,1,1
31419,tratamiento,0.225,10,0.35,8,0
31420,control,0.03,0,0.293,11,0
31421,tratamiento,0.332,15,0.54,6,0
31422,control,0.016,15,0.851,6,0
31423,tratamiento,0.269,15,0.238,11,0
31424,tratamiento,0.096,15,0.243,2,0
31425,control,0.101,5,0.248,14,0
31426,control,0.015,15,0.964,5,0
31427,control,0.074,0,0.015,6,0
31428,tratamiento,0.278,15,0.135,12,0
31429,tratamiento,0.302,15,0.125,14,0
31430,control,0.14,10,0.592,5,0
31431,tratamiento,0.306,0,0.024,11,1
31432,tratamiento,0.173,15,0.383,10,0
31433,control,0.336,0,0.871,14,0
31434,control,0.296,15,0.56,8,1
31435,tratamiento,0.273,10,0.687,2,0
31436,control,0.222,5,0.48,8,0
31437,tratamiento,0.391,10,0.193,14,1
31438,control,0.302,10,0.223,13,1
31439,control,0.081,5,0.308,2,0
31440,control,0.102,5,0.591,13,0
31441,tratamiento,0.07,15,0.171,5,0
31442,tratamiento,0.266,10,0.407,5,0
31443,control,0.057,10,0.566,6,0
31444,control,0.085,10,0.236,11,0
31445,tratamiento,0.003,10,0.874,1,0
31446,tratamiento,0.043,10,0.837,9,0
31447,tratamiento,0.346,0,0.398,6,0
31448,control,0.371,0,0.675,7,1
31449,control,0.218,15,0.519,9,0
31450,control,0.07,0,0.618,9,0
31451,control,0.348,5,0.177,0,1
31452,control,0.37,5,0.52,4,0
31453,control,0.222,10,0.389,4,0
31454,control,0.067,5,0.732,1,0
31455,control,0.108,10,0.204,1,0
31456,tratamiento,0.282,15,0.478,6,0
31457,control,0.159,0,0.618,1,1
31458,tratamiento,0.118,15,0.194,4,0
31459,control,0.351,10,0.762,5,0
31460,control,0.072,0,0.945,2,0
31461,control,0.158,15,0.043,7,0
31462,control,0.391,15,0.44,14,0
31463,control,0.14,0,0.159,1,0
31464,control,0.299,10,0.09,13,0
31465,tratamiento,0.309,15,0.495,14,1
31466,control,0.033,0,0.771,2,0
31467,tratamiento,0.192,5,0.988,3,0
31468,tratamiento,0.066,15,0.087,10,0
31469,tratamiento,0.277,15,0.389,7,0
31470,tratamiento,0.293,15,0.305,11,1
31471,tratamiento,0.36,15,0.075,7,1
31472,control,0.027,0,0.909,12,0
31473,control,0.091,15,0.334,4,0
31474,control,0.115,10,0.317,10,1
31475,control,0.111,10,0.127,10,1
31476,tratamiento,0.396,10,0.567,9,1
31477,control,0.256,5,0.312,13,0
31478,control,0.228,0,0.7,11,1
31479,control,0.33,0,0.501,13,0
31480,tratamiento,0.154,5,0.619,5,0
31481,control,0.205,0,0.484,6,1
31482,control,0.343,10,0.429,7,0
31483,tratamiento,0.064,0,0.661,6,0
31484,control,0.32,10,0.244,12,0
31485,tratamiento,0.386,0,0.433,6,0
31486,control,0.285,15,0.924,11,0
31487,tratamiento,0.155,5,0.693,2,0
31488,control,0.178,15,0.306,11,1
31489,tratamiento,0.306,0,0.346,4,0
31490,tratamiento,0.074,0,0.319,4,0
31491,control,0.389,0,0.652,8,0
31492,control,0.164,0,0.879,5,0
31493,control,0.229,5,0.649,1,0
31494,control,0.281,0,0.418,14,0
31495,tratamiento,0.327,5,0.79,13,0
31496,tratamiento,0.067,10,0.418,1,0
31497,control,0.165,5,0.069,0,0
31498,control,0.006,10,0.031,8,0
31499,control,0.352,5,0.204,11,0
31500,tratamiento,0.141,5,0.573,0,1
31501,control,0.081,10,0.893,2,0
31502,tratamiento,0.244,10,0.253,3,0
31503,control,0.366,5,0.901,7,0
31504,control,0.285,5,0.331,5,0
31505,tratamiento,0.165,10,0.381,6,0
31506,tratamiento,0.011,5,0.535,3,0
31507,tratamiento,0.303,5,0.629,9,0
31508,tratamiento,0.256,0,0.085,3,1
31509,tratamiento,0.045,0,0.699,11,0
31510,control,0.273,5,0.361,13,0
31511,tratamiento,0.29,15,0.717,12,0
31512,control,0.085,15,0.496,8,0
31513,tratamiento,0.083,0,0.949,0,0
31514,control,0.294,10,0.996,10,1
31515,tratamiento,0.105,10,0.981,11,0
31516,control,0.138,0,0.821,13,0
31517,control,0.2,5,0.911,12,0
31518,tratamiento,0.275,10,0.915,8,1
31519,tratamiento,0.321,0,0.455,7,0
31520,tratamiento,0.258,10,0.385,5,0
31521,control,0.181,0,0.53,7,0
31522,control,0.027,5,0.158,10,0
31523,control,0.245,10,0.56,2,0
31524,tratamiento,0.137,10,0.813,3,1
31525,tratamiento,0.061,0,0.459,7,0
31526,control,0.213,0,0.474,14,0
31527,tratamiento,0.191,10,0.58,6,0
31528,control,0.269,0,0.074,1,0
31529,control,0.357,15,0.358,1,0
31530,control,0.187,5,0.662,3,0
31531,tratamiento,0.321,15,0.601,3,0
31532,tratamiento,0.18,15,0.132,10,1
31533,control,0.256,0,0.679,8,0
31534,control,0.076,15,0.279,3,1
31535,control,0.098,0,0.736,13,0
31536,tratamiento,0.175,10,0.334,12,0
31537,control,0.039,0,0.997,10,0
31538,control,0.044,5,0.278,12,0
31539,control,0.313,15,0.654,0,0
31540,control,0.03,10,0.127,11,0
31541,tratamiento,0.118,0,0.58,11,0
31542,tratamiento,0.256,0,0.532,2,0
31543,tratamiento,0.314,5,0.262,13,1
31544,control,0.312,10,0.067,7,0
31545,control,0.016,0,0.117,9,0
31546,tratamiento,0.326,0,0.476,4,0
31547,control,0.125,5,0.739,5,0
31548,control,0.087,0,0.566,8,0
31549,tratamiento,0.011,0,0.583,12,0
31550,control,0.143,15,0.106,1,1
31551,control,0.019,0,0.755,9,0
31552,control,0.325,15,0.818,2,0
31553,control,0.055,0,0.625,8,0
31554,tratamiento,0.247,15,0.869,0,1
31555,tratamiento,0.064,5,0.415,13,0
31556,tratamiento,0.182,15,0.998,9,0
31557,control,0.397,15,0.255,8,0
31558,control,0.214,15,0.653,13,0
31559,tratamiento,0.33,15,0.474,9,0
31560,control,0.311,15,0.337,2,0
31561,control,0.299,10,0.861,5,1
31562,tratamiento,0.275,0,0.317,12,1
31563,control,0.016,15,0.193,14,0
31564,tratamiento,0.267,10,0.946,8,1
31565,control,0.04,15,0.161,9,0
31566,control,0.098,15,0.821,1,0
31567,control,0.252,5,0.304,14,0
31568,control,0.308,5,0.527,1,0
31569,tratamiento,0.242,0,0.056,12,0
31570,control,0.377,0,0.426,14,0
31571,control,0.215,10,0.852,10,0
31572,control,0.148,15,0.403,0,0
31573,tratamiento,0.191,10,0.583,10,1
31574,control,0.286,0,0.251,8,1
31575,control,0.373,10,0.733,2,1
31576,tratamiento,0.174,5,0.002,4,0
31577,control,0.12,10,0.437,9,0
31578,control,0.294,10,0.656,10,1
31579,control,0.382,10,0.343,10,0
31580,tratamiento,0.026,0,0.053,2,1
31581,control,0.115,0,0.761,1,0
31582,tratamiento,0.177,0,0.49,12,0
31583,control,0.273,10,0.176,1,0
31584,tratamiento,0.349,5,0.227,10,0
31585,tratamiento,0.237,15,0.472,8,0
31586,tratamiento,0.253,5,0.657,5,0
31587,control,0.143,5,0.055,2,1
31588,tratamiento,0.25,10,0.428,2,0
31589,tratamiento,0.39,5,0.465,8,1
31590,control,0.049,10,0.598,9,0
31591,control,0.358,15,0.598,6,1
31592,control,0.349,0,0.279,14,0
31593,control,0.321,10,0.876,11,0
31594,tratamiento,0.253,0,0.749,5,1
31595,tratamiento,0.109,5,0.061,0,0
31596,control,0.196,0,0.393,0,0
31597,control,0.346,15,0.909,3,1
31598,tratamiento,0.307,10,0.819,1,1
31599,control,0.163,10,0.9,9,0
31600,control,0.002,15,0.721,9,0
31601,control,0.266,5,0.596,3,0
31602,tratamiento,0.362,5,0.796,7,0
31603,tratamiento,0.191,0,0.816,7,0
31604,control,0.253,0,0.659,14,0
31605,control,0.379,15,0.694,12,0
31606,control,0.26,5,0.323,3,0
31607,tratamiento,0.037,15,0.831,12,0
31608,tratamiento,0.313,5,0.804,7,0
31609,tratamiento,0.028,0,0.786,9,0
31610,tratamiento,0.051,0,0.247,7,0
31611,control,0.027,0,0.094,2,1
31612,tratamiento,0.345,10,0.342,7,1
31613,tratamiento,0.344,10,0.059,2,0
31614,control,0.209,0,0.22,1,0
31615,control,0.053,15,0.018,7,0
31616,control,0.086,15,0.137,13,1
31617,control,0.31,5,0.819,9,0
31618,tratamiento,0.092,10,0.071,2,1
31619,control,0.279,0,0.551,7,0
31620,tratamiento,0.397,5,0.471,7,1
31621,tratamiento,0.054,10,0.748,10,0
31622,tratamiento,0.313,0,0.291,14,0
31623,tratamiento,0.191,0,0.33,14,0
31624,control,0.241,15,0.28,11,0
31625,control,0.171,5,0.153,14,0
31626,tratamiento,0.049,10,0.032,1,0
31627,control,0.348,0,0.56,10,0
31628,control,0.065,0,0.469,9,0
31629,tratamiento,0.222,5,0.683,3,1
31630,tratamiento,0.2,10,0.48,14,0
31631,control,0.245,0,0.773,7,0
31632,tratamiento,0.156,10,0.994,0,0
31633,control,0.333,10,0.644,12,1
31634,control,0.085,0,0.763,0,0
31635,tratamiento,0.256,5,0.583,1,0
31636,tratamiento,0.188,10,0.663,1,0
31637,control,0.021,5,0.675,6,0
31638,control,0.126,15,0.322,4,0
31639,tratamiento,0.266,15,0.979,0,0
31640,tratamiento,0.018,10,0.308,0,0
31641,tratamiento,0.382,0,0.666,2,0
31642,control,0.157,0,0.856,0,0
31643,control,0.093,10,0.483,7,0
31644,tratamiento,0.304,5,0.67,4,0
31645,tratamiento,0.391,10,0.419,6,1
31646,control,0.225,15,0.729,8,0
31647,tratamiento,0.262,10,0.823,0,1
31648,control,0.209,0,0.137,12,0
31649,tratamiento,0.259,15,0.07,12,1
31650,control,0.249,10,0.676,14,1
31651,tratamiento,0.38,0,0.508,13,1
31652,tratamiento,0.003,10,0.392,4,0
31653,control,0.35,5,0.199,5,1
31654,control,0.235,5,0.924,0,0
31655,tratamiento,0.158,10,0.319,6,0
31656,control,0.021,15,0.972,12,0
31657,control,0.289,0,0.652,7,0
31658,control,0.144,0,0.057,11,0
31659,control,0.378,5,0.229,8,1
31660,tratamiento,0.278,15,0.373,13,0
31661,tratamiento,0.294,10,0.596,8,1
31662,tratamiento,0.035,5,0.796,6,0
31663,tratamiento,0.062,15,0.41,1,0
31664,control,0.01,0,0.62,9,0
31665,tratamiento,0.382,15,0.042,6,1
31666,tratamiento,0.226,15,0.243,2,1
31667,control,0.315,0,0.132,0,0
31668,control,0.267,0,0.317,11,0
31669,control,0.038,0,0.87,12,0
31670,control,0.099,15,0.173,6,0
31671,tratamiento,0.001,5,0.373,7,0
31672,control,0.184,0,0.686,2,1
31673,control,0.292,5,0.331,11,0
31674,tratamiento,0.308,5,0.27,2,0
31675,control,0.173,5,0.794,6,0
31676,control,0.068,10,0.115,3,0
31677,tratamiento,0.238,0,0.621,7,0
31678,tratamiento,0.225,0,0.088,12,1
31679,control,0.365,10,0.262,8,0
31680,control,0.388,15,0.414,11,1
31681,tratamiento,0.216,15,0.379,13,0
31682,tratamiento,0.258,0,0.658,12,0
31683,control,0.398,0,0.026,6,1
31684,control,0.084,10,0.594,7,0
31685,tratamiento,0.217,5,0.199,8,0
31686,control,0.341,0,0.181,0,1
31687,tratamiento,0.281,15,0.411,14,1
31688,control,0.355,10,0.174,11,0
31689,tratamiento,0.266,0,0.305,12,0
31690,control,0.183,15,0.257,14,1
31691,tratamiento,0.372,10,0.196,3,0
31692,control,0.119,5,0.471,6,0
31693,control,0.3,10,0.82,9,0
31694,tratamiento,0.053,0,0.863,4,1
31695,tratamiento,0.284,15,0.233,10,0
31696,control,0.12,10,0.273,2,0
31697,tratamiento,0.063,5,0.313,14,0
31698,control,0.135,10,0.061,6,0
31699,control,0.332,15,0.419,10,0
31700,control,0.203,10,0.841,7,0
31701,control,0.261,0,0.765,8,0
31702,tratamiento,0.084,5,0.245,5,0
31703,control,0.391,5,0.333,3,1
31704,tratamiento,0.139,5,0.38,13,0
31705,tratamiento,0.172,15,0.907,6,0
31706,tratamiento,0.115,0,0.166,9,1
31707,tratamiento,0.067,5,0.597,2,1
31708,control,0.119,10,0.738,10,0
31709,tratamiento,0.376,10,0.101,2,1
31710,tratamiento,0.18,0,0.898,1,0
31711,control,0.07,5,0.149,10,0
31712,tratamiento,0.211,0,0.401,1,0
31713,control,0.209,10,0.397,11,0
31714,tratamiento,0.31,15,0.029,4,0
31715,tratamiento,0.207,15,0.167,2,0
31716,tratamiento,0.084,15,0.345,12,0
31717,tratamiento,0.269,15,0.641,8,0
31718,control,0.085,5,0.118,13,0
31719,tratamiento,0.009,5,0.412,12,0
31720,control,0.265,0,0.898,0,0
31721,tratamiento,0.346,15,0.998,1,0
31722,tratamiento,0.019,0,0.093,1,0
31723,control,0.119,10,0.072,14,0
31724,control,0.006,5,0.079,9,0
31725,tratamiento,0.213,5,0.458,13,0
31726,control,0.334,15,0.868,3,0
31727,control,0.238,10,0.247,7,0
31728,control,0.29,10,0.384,8,0
31729,control,0.061,0,0.016,6,0
31730,control,0.31,10,0.233,4,1
31731,tratamiento,0.03,15,0.171,8,0
31732,control,0.115,5,0.838,6,0
31733,control,0.388,5,0.355,7,0
31734,control,0.385,10,0.637,3,1
31735,control,0.217,10,0.338,5,1
31736,control,0.307,15,0.596,0,0
31737,control,0.151,15,0.995,0,0
31738,control,0.196,15,0.59,11,0
31739,tratamiento,0.376,5,0.786,14,1
31740,tratamiento,0.307,0,0.395,14,1
31741,control,0.344,15,0.273,13,0
31742,control,0.308,5,0.217,5,0
31743,control,0.225,10,0.827,9,0
31744,control,0.366,15,0.628,11,0
31745,control,0.333,5,0.926,9,1
31746,tratamiento,0.393,0,0.463,9,1
31747,tratamiento,0.091,10,0.253,4,0
31748,control,0.071,0,0.936,9,0
31749,control,0.233,10,0.014,9,0
31750,control,0.062,5,0.839,10,0
31751,control,0.146,15,0.769,12,1
31752,control,0.112,15,0.786,3,0
31753,tratamiento,0.389,5,0.553,0,0
31754,control,0.354,15,0.737,13,0
31755,control,0.254,10,0.656,4,0
31756,control,0.195,5,0.434,10,0
31757,tratamiento,0.183,15,0.641,6,0
31758,tratamiento,0.303,0,0.401,3,1
31759,tratamiento,0.349,5,0.392,2,0
31760,tratamiento,0.097,0,0.964,9,0
31761,control,0.311,5,0.064,13,1
31762,tratamiento,0.186,0,0.237,13,0
31763,control,0.382,5,0.89,8,0
31764,control,0.382,10,0.236,0,1
31765,control,0.196,10,0.261,2,0
31766,tratamiento,0.147,0,0.779,2,0
31767,tratamiento,0.064,5,0.362,11,0
31768,control,0.009,0,0.273,9,0
31769,control,0.348,10,0.566,12,0
31770,tratamiento,0.188,0,0.489,14,1
31771,control,0.226,10,0.146,14,0
31772,control,0.173,5,0.127,8,0
31773,tratamiento,0.136,15,0.064,7,0
31774,control,0.389,0,0.106,9,1
31775,control,0.036,15,0.867,6,0
31776,tratamiento,0.123,15,0.79,4,0
31777,tratamiento,0.08,0,0.496,2,0
31778,control,0.343,15,0.937,14,0
31779,control,0.045,0,0.926,9,0
31780,control,0.238,5,0.448,2,0
31781,control,0.257,10,0.55,1,0
31782,control,0.255,5,0.18,8,0
31783,tratamiento,0.133,15,0.249,6,0
31784,control,0.341,5,0.998,11,0
31785,control,0.111,5,0.906,12,0
31786,tratamiento,0.322,15,0.265,2,0
31787,tratamiento,0.211,0,0.036,2,0
31788,tratamiento,0.318,0,0.443,2,0
31789,tratamiento,0.054,15,0.79,1,0
31790,control,0.102,15,0.923,2,1
31791,control,0.235,5,0.803,4,1
31792,tratamiento,0.046,15,0.257,10,0
31793,control,0.01,10,0.397,14,0
31794,control,0.215,10,0.221,8,1
31795,control,0.018,5,0.453,11,0
31796,tratamiento,0.159,15,0.447,5,0
31797,control,0.007,10,0.743,8,0
31798,tratamiento,0.375,5,0.845,13,1
31799,tratamiento,0.009,15,0.452,13,0
31800,control,0.35,5,0.829,6,1
31801,tratamiento,0.123,0,0.036,11,0
31802,tratamiento,0.228,10,0.013,3,0
31803,control,0.198,5,0.506,4,0
31804,control,0.079,0,0.254,2,0
31805,control,0.345,10,0.222,6,0
31806,tratamiento,0.345,0,0.922,12,1
31807,control,0.079,15,0.366,12,0
31808,control,0.052,10,0.189,8,0
31809,tratamiento,0.221,10,0.718,13,0
31810,tratamiento,0.306,10,0.88,10,0
31811,tratamiento,0.367,15,0.633,11,0
31812,tratamiento,0.26,5,0.318,10,0
31813,control,0.361,0,0.69,1,0
31814,tratamiento,0.382,5,0.698,1,1
31815,tratamiento,0.191,15,0.135,10,1
31816,control,0.328,0,0.131,10,0
31817,tratamiento,0.235,5,0.585,3,0
31818,control,0.2,10,0.374,3,0
31819,control,0.283,10,0.455,13,0
31820,tratamiento,0.259,15,0.82,2,0
31821,tratamiento,0.026,15,0.985,8,0
31822,control,0.023,15,0.198,11,0
31823,tratamiento,0.36,0,0.202,1,1
31824,control,0.37,15,0.153,8,1
31825,control,0.034,0,0.121,3,0
31826,control,0.262,5,0.038,0,0
31827,control,0.358,0,0.755,8,1
31828,tratamiento,0.052,15,0.186,6,0
31829,control,0.112,15,0.391,3,0
31830,tratamiento,0.136,15,0.966,11,0
31831,tratamiento,0.302,10,0.431,6,0
31832,control,0.108,15,0.185,7,0
31833,control,0.398,0,0.65,10,0
31834,control,0.1,15,0.613,6,0
31835,tratamiento,0.198,0,0.676,3,0
31836,control,0.105,5,0.052,8,0
31837,tratamiento,0.155,0,0.266,2,0
31838,tratamiento,0.008,0,0.909,12,0
31839,control,0.03,10,0.658,8,0
31840,tratamiento,0.336,0,0.912,5,0
31841,tratamiento,0.011,10,0.474,11,0
31842,control,0.18,10,0.009,4,0
31843,control,0.189,10,0.401,11,0
31844,control,0.063,10,0.129,10,0
31845,tratamiento,0.104,15,0.886,4,0
31846,control,0.099,10,0.106,2,0
31847,tratamiento,0.02,5,0.632,4,0
31848,tratamiento,0.15,15,0.998,14,0
31849,control,0.003,0,0.843,6,0
31850,tratamiento,0.366,5,0.037,0,1
31851,tratamiento,0.374,5,0.31,1,0
31852,tratamiento,0.116,5,0.273,13,0
31853,control,0.295,5,0.855,13,0
31854,control,0.325,0,0.753,12,0
31855,tratamiento,0.325,15,0.703,9,1
31856,control,0.004,0,0.433,14,0
31857,tratamiento,0.105,10,0.584,4,0
31858,control,0.084,0,0.666,2,0
31859,control,0.311,15,0.273,3,0
31860,tratamiento,0.024,5,0.685,3,0
31861,tratamiento,0.08,15,0.825,1,0
31862,control,0.296,15,0.956,1,0
31863,control,0.107,10,0.449,9,0
31864,control,0.022,10,0.446,7,0
31865,control,0.222,15,0.345,3,0
31866,tratamiento,0.18,5,0.059,10,0
31867,control,0.006,0,0.844,5,0
31868,tratamiento,0.171,5,0.38,9,1
31869,control,0.346,10,0.692,11,0
31870,control,0.274,15,0.758,11,1
31871,tratamiento,0.373,0,0.314,8,1
31872,tratamiento,0.279,10,0.154,5,0
31873,control,0.185,15,0.876,8,0
31874,control,0.082,5,0.749,7,0
31875,control,0.199,10,0.688,2,0
31876,tratamiento,0.263,15,0.478,6,0
31877,control,0.024,10,0.107,10,0
31878,control,0.283,15,0.38,12,0
31879,control,0.212,10,0.507,9,1
31880,tratamiento,0.014,5,0.039,10,0
31881,tratamiento,0.067,0,0.627,7,0
31882,tratamiento,0.238,10,0.589,0,1
31883,control,0.282,15,0.046,5,0
31884,tratamiento,0.117,0,0.478,5,0
31885,control,0.107,10,0.409,5,1
31886,tratamiento,0.244,5,0.428,5,0
31887,control,0.205,15,0.003,12,0
31888,control,0.057,0,0.778,0,0
31889,control,0.24,15,0.73,13,0
31890,control,0.201,10,0.689,14,0
31891,control,0.124,5,0.63,12,0
31892,control,0.107,15,0.829,7,0
31893,tratamiento,0.019,5,0.772,10,0
31894,tratamiento,0.27,10,0.41,0,0
31895,control,0.101,5,0.682,12,0
31896,tratamiento,0.349,10,0.759,0,0
31897,control,0.374,5,0.47,2,0
31898,control,0.275,5,0.316,11,1
31899,control,0.234,5,0.747,1,0
31900,control,0.281,5,0.399,4,1
31901,control,0.004,5,0.118,9,0
31902,control,0.096,15,0.709,13,0
31903,control,0.335,5,0.626,3,1
31904,tratamiento,0.225,15,0.935,12,0
31905,control,0.386,10,0.658,11,1
31906,control,0.397,5,0.898,2,0
31907,tratamiento,0.346,10,0.826,12,0
31908,tratamiento,0.088,0,0.093,3,0
31909,control,0.192,0,0.318,13,0
31910,tratamiento,0.105,10,0.5,7,0
31911,tratamiento,0.006,15,0.566,1,0
31912,tratamiento,0.259,0,0.293,9,0
31913,tratamiento,0.007,15,0.317,8,0
31914,control,0.318,0,0.337,2,0
31915,control,0.206,15,0.321,2,0
31916,tratamiento,0.285,15,0.623,13,0
31917,tratamiento,0.356,5,0.781,1,0
31918,control,0.229,5,0.761,8,0
31919,tratamiento,0.2,5,0.984,3,0
31920,control,0.23,10,0.429,8,0
31921,tratamiento,0.273,10,0.496,1,0
31922,control,0.341,15,0.258,7,0
31923,tratamiento,0.233,5,0.013,14,0
31924,tratamiento,0.211,15,0.645,12,0
31925,tratamiento,0.329,5,0.577,2,1
31926,control,0.344,15,0.02,4,0
31927,control,0.219,0,0.978,11,0
31928,control,0.165,0,0.936,5,0
31929,control,0.082,5,0.903,14,0
31930,tratamiento,0.215,10,0.567,11,1
31931,tratamiento,0.305,10,0.078,12,0
31932,tratamiento,0.138,5,0.527,3,0
31933,tratamiento,0.006,10,0.075,10,0
31934,control,0.307,5,0.031,13,1
31935,control,0.326,15,0.172,2,0
31936,control,0.377,5,0.357,12,0
31937,control,0.274,5,0.776,14,0
31938,tratamiento,0.076,5,0.265,11,0
31939,control,0.295,10,0.324,8,0
31940,control,0.163,15,0.768,13,0
31941,control,0.315,15,0.199,5,0
31942,control,0.304,0,0.061,11,0
31943,tratamiento,0.135,5,0.861,12,1
31944,control,0.356,0,0.897,4,1
31945,control,0.364,0,0.106,12,0
31946,tratamiento,0.357,10,0.35,9,1
31947,control,0.075,5,0.271,2,1
31948,control,0.381,10,0.084,7,0
31949,control,0.225,10,0.331,4,0
31950,control,0.261,15,0.181,1,0
31951,control,0.176,0,0.856,3,1
31952,tratamiento,0.156,0,0.7,11,1
31953,control,0.162,15,0.964,4,0
31954,tratamiento,0.232,0,0.537,3,0
31955,control,0.295,5,0.43,4,0
31956,control,0.311,0,0.18,4,0
31957,control,0.192,10,0.111,3,0
31958,tratamiento,0.129,15,0.11,0,1
31959,control,0.312,15,0.474,0,0
31960,tratamiento,0.377,5,0.368,8,1
31961,control,0.251,10,0.018,3,0
31962,control,0.152,5,0.076,14,0
31963,tratamiento,0.372,0,0.463,8,1
31964,tratamiento,0.22,10,0.624,11,0
31965,tratamiento,0.099,5,0.139,2,1
31966,control,0.155,15,0.311,4,0
31967,control,0.101,5,0.721,0,0
31968,tratamiento,0.178,0,0.334,8,0
31969,control,0.351,15,0.621,0,0
31970,tratamiento,0.079,10,0.975,0,0
31971,tratamiento,0.129,10,0.974,12,1
31972,control,0.217,5,0.601,6,0
31973,control,0.25,15,0.462,11,0
31974,control,0.122,15,0.054,5,1
31975,control,0.254,0,0.393,14,0
31976,control,0.333,10,0.478,7,1
31977,control,0.065,15,0.349,10,0
31978,control,0.383,15,0.854,9,0
31979,control,0.256,5,0.927,1,0
31980,control,0.131,10,0.384,12,0
31981,control,0.115,0,0.128,1,0
31982,control,0.332,0,0.345,3,0
31983,tratamiento,0.187,15,0.405,12,0
31984,tratamiento,0.185,15,0.082,12,1
31985,tratamiento,0.364,10,0.566,3,1
31986,control,0.193,10,0.917,7,0
31987,tratamiento,0.367,0,0.789,10,0
31988,tratamiento,0.001,0,0.975,3,0
31989,control,0.204,15,0.332,3,0
31990,tratamiento,0.281,5,0.378,6,0
31991,tratamiento,0.106,0,0.273,4,0
31992,tratamiento,0.393,0,0.915,3,0
31993,tratamiento,0.109,5,0.307,11,1
31994,tratamiento,0.184,10,0.992,12,0
31995,control,0.011,10,0.189,4,0
31996,control,0.356,10,0.843,4,0
31997,control,0.119,0,0.091,10,0
31998,tratamiento,0.275,10,0.712,4,0
31999,control,0.021,5,0.1,0,0
32000,control,0.233,5,0.098,5,0
32001,control,0.022,15,0.452,10,0
32002,control,0.313,10,0.741,11,1
32003,control,0.395,5,0.446,12,0
32004,tratamiento,0.395,15,0.421,9,0
32005,control,0.239,15,0.36,9,0
32006,tratamiento,0.326,0,0.498,8,1
32007,control,0.233,0,0.128,13,1
32008,control,0.255,0,0.626,10,0
32009,tratamiento,0.077,15,0.983,3,0
32010,control,0.397,10,0.415,2,0
32011,control,0.062,10,0.56,9,0
32012,control,0.293,5,0.15,2,0
32013,control,0.166,5,0.476,9,0
32014,control,0.112,10,0.076,3,0
32015,control,0.169,0,0.954,5,1
32016,tratamiento,0.296,10,0.597,7,0
32017,control,0.203,5,0.461,4,1
32018,control,0.327,5,0.831,14,1
32019,tratamiento,0.178,10,0.604,6,0
32020,tratamiento,0.019,5,0.419,9,0
32021,control,0.264,0,0.95,6,0
32022,control,0.171,15,0.447,9,0
32023,control,0.07,10,0.734,3,0
32024,tratamiento,0.216,15,0.393,8,1
32025,tratamiento,0.308,10,0.834,13,1
32026,tratamiento,0.001,0,0.308,2,0
32027,control,0.279,15,0.938,11,0
32028,tratamiento,0.221,15,0.776,11,0
32029,tratamiento,0.171,0,0.728,3,0
32030,control,0.26,15,0.547,4,0
32031,tratamiento,0.0,0,0.589,10,0
32032,control,0.194,0,0.16,12,1
32033,tratamiento,0.135,10,0.749,13,0
32034,tratamiento,0.158,0,0.821,10,0
32035,tratamiento,0.03,15,0.436,7,0
32036,tratamiento,0.302,15,0.707,6,0
32037,tratamiento,0.199,5,0.195,8,0
32038,tratamiento,0.104,15,0.463,8,0
32039,tratamiento,0.216,5,0.593,10,0
32040,tratamiento,0.283,10,0.599,6,0
32041,tratamiento,0.397,0,0.749,8,1
32042,control,0.12,10,0.416,9,0
32043,tratamiento,0.005,10,0.603,3,0
